time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
2020,CD,YEAR_REGEX_1,TIME,time_reference,2,0,2020-01-01,2020-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1962-01-01,1962-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1999-01-01,1999-12-31,ML
late 1950,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,1,1950-01-01,1950-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1953-01-01,1953-12-31,ML
early 1954,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,2,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1955-01-01,1955-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1956-01-01,1956-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1957-01-01,1957-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,4,3,1959-01-01,1959-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,5,3,1961-01-01,1961-12-31,ML
"August 4 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,4,1962-08-04,1962-08-04,ML
1926–1943,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1926-01-01,1943-12-31,ML
"June 1 , 1926","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7,1926-06-01,1926-06-01,ML
1917–1933,CD,YEAR_REGEX_1,TIME,time_reference,3,7,1917-01-01,1933-12-31,ML
1919,CD,YEAR_REGEX_1,TIME,time_reference,3,7,1919-01-01,1919-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,4,7,1923-01-01,1923-12-31,ML
1924,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1924-01-01,1924-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1928-01-01,1928-12-31,ML
of 1933,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,7,1933-01-01,1933-12-31,ML
January 1934,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,7,1934-01-01,1934-01-31,ML
of 1935,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,8,1935-01-01,1935-12-31,ML
September 1935,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,8,1935-09-01,1935-09-30,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,6,8,1936-01-01,1936-12-31,ML
of 1937,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,8,1937-01-01,1937-12-31,ML
September 1938,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,8,1938-09-01,1938-09-30,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,18,8,1942-01-01,1942-12-31,ML
"June 19 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,20,8,1942-06-19,1942-06-19,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,23,8,1943-01-01,1943-12-31,ML
1944–1948,CD,YEAR_REGEX_1,TIME,time_reference,1,9,1944-01-01,1948-12-31,ML
April 1944,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,10,1944-04-01,1944-04-30,ML
late 1944,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,10,1944-01-01,1944-12-31,ML
January 1945,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,10,1945-01-01,1945-01-31,ML
August 1945,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,10,1945-08-01,1945-08-31,ML
early 1946,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,10,1946-01-01,1946-12-31,ML
June 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,11,1946-06-01,1946-06-30,ML
August 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,11,1946-08-01,1946-08-31,ML
September 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,11,1946-09-01,1946-09-30,ML
February 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,11,1947-02-01,1947-02-28,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,7,11,1947-01-01,1947-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,8,11,1948-01-01,1948-12-31,ML
August 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,10,11,1947-08-01,1947-08-31,ML
March 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,12,1948-03-01,1948-03-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,5,12,1955-01-01,1955-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,6,12,1948-01-01,1948-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,7,12,1950-01-01,1950-12-31,ML
September 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,12,1948-09-01,1948-09-30,ML
1949–1952,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1949-01-01,1952-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,4,14,1950-01-01,1950-12-31,ML
December 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,14,1950-12-01,1950-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,9,14,1951-01-01,1951-12-31,ML
of 1951,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,12,14,1951-01-01,1951-12-31,ML
February 1952,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,14,1952-02-01,1952-02-29,ML
early 1952,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,14,1952-01-01,1952-12-31,ML
March 1952,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,15,1952-03-01,1952-03-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1949-01-01,1949-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1952-01-01,1952-12-31,ML
of 1952,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,16,1952-01-01,1952-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,11,16,1956-01-01,1956-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,1,17,1953-01-01,1953-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1953-01-01,1953-12-31,ML
January 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,18,1953-01-01,1953-01-31,ML
January 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,19,1953-01-01,1953-01-31,ML
of 1953,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,19,1953-01-01,1953-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,19,1940-01-01,1949-12-31,ML
1953 and 1954,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,13,19,1953-01-01,1954-12-31,ML
