time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
5 November 1947,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1947-11-05,1947-11-05,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,6,10,1989-01-01,1989-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1980-01-01,1980-12-31,ML
5 November 1968,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,18,1968-11-05,1968-11-05,ML
"the 1980s , Noone","DT CD , NNP",PREFIX_REGEX_1 YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,MODIFIER TIME MODIFIER TIME,time_reference,7,10,1980-01-01,1989-12-31,LLM
"the 1980s , Noone","DT CD , NNP",PREFIX_REGEX_1 YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,MODIFIER TIME MODIFIER TIME,time_reference,0,16,1980-01-01,1989-12-31,LLM
"1974 , Noone","CD , NNP",YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,,5,10,1974-01-01,1974-12-31,LLM
"1973 , Noone","CD , NNP",YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,,4,10,1973-01-01,1973-12-31,LLM
"1971 , Noone","CD , NNP",YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,,0,10,1971-01-01,1971-12-31,LLM
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,0,0,,,ML
1960s,CD,YEAR_REGEX_1,TIME,time_reference,1,0,,,ML
Noone,NN,DAY_TIME_REGEX,TIME,time_reference,0,2,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,0,3,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,1,3,,,ML
Noone,NN,DAY_TIME_REGEX,TIME,time_reference,2,6,,,ML
Am,VBP,HALFDAY_REGEX_1,TIME,,3,6,,,ML
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,6,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,0,7,,,ML
presentation,NN,TIMELINE_REGEX,TIME,time_reference,1,7,,,ML
of the 1970,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,8,,,ML
Noone,RB,DAY_TIME_REGEX,TIME,time_reference,8,10,,,ML
Noone,NN,DAY_TIME_REGEX,TIME,time_reference,0,12,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,1,12,,,ML
of 15 years,IN CD NNS,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,4,12,,,ML
"of 2 September 2019 , Noone","IN CD NNP CD , NNP",PREFIX_REGEX_1 DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,MODIFIER NUMERAL TIME TIME MODIFIER TIME,time_reference,0,14,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,0,18,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,0,22,,,ML
