time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
4 April 1946,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1946-04-04,1946-04-04,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1973-01-01,1973-12-31,ML
around 1973,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,5,1973-01-01,1973-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,6,5,1977-01-01,1977-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1984-01-01,1984-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1989-01-01,1989-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,5,6,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,6,7,1991-01-01,1991-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1992-01-01,1992-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,9,7,1997-01-01,1997-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,10,7,1994-01-01,1994-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10,1970-01-01,1979-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,11,2010-01-01,2010-12-31,ML
December 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,11,2016-12-01,2016-12-31,ML
early 2017,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,11,2017-01-01,2017-12-31,ML
November 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,2017-11-01,2017-11-30,ML
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,13,2016-11-01,2016-11-30,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,3,13,2017-01-01,2017-12-31,ML
16 November 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,13,2017-11-16,2017-11-16,ML
19 February 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,16,2010-02-19,2010-02-19,ML
a 1992,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,2,13,1992-01-01,1992-12-31,LLM
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,13,1990-01-01,1993-12-31,LLM
the Christmas,DT NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,5,6,1989-12-25,1989-12-25,LLM
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,5,1977-01-01,1980-12-31,LLM
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,0,10,1970-01-01,1979-12-31,LLM
a year old,DT NN JJ,INARTICLE_REGEX TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER TIME MODIFIER,time_reference,0,2,,,ML
Springdale,NNP,SEASON_REGEX,TIME,time_reference,1,2,,,ML
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,2,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,4,4,,,ML
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,7,,,ML
