time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
late 1919,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,2,1919-01-01,1919-12-31,ML
1891–1958,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1891-01-01,1958-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1923-01-01,1923-12-31,ML
1928–29,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1928-01-01,2023-12-31,ML
12 April 1929,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,5,1929-04-12,1929-04-12,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1931-01-01,1931-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1932-01-01,1932-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1934-01-01,1934-12-31,ML
1934 and 1936,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,10,1934-01-01,1936-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1944-01-01,1944-12-31,ML
June and July 1945,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,0,13,1945-06-01,1945-07-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1947-01-01,1947-12-31,ML
30 September 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,14,1949-09-30,1949-09-30,ML
the 1955,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,16,1955-01-01,1955-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1957-01-01,1957-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,17,1962-01-01,1962-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,17,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,5,17,1965-01-01,1965-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,6,17,1948-01-01,1948-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,7,17,1955-01-01,1955-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,8,17,1959-01-01,1959-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,9,17,1968-01-01,1968-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,10,17,1952-01-01,1952-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,10,17,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,10,17,1967-01-01,1967-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,12,17,1970-01-01,1970-12-31,ML
the 1970s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,17,1970-01-01,1979-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1975-01-01,1975-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,18,1973-01-01,1973-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,2,18,1977-01-01,1977-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1983-01-01,1983-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,21,1980-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1991-01-01,1991-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,1,25,1932-01-01,1932-12-31,ML
22 April 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,26,1978-04-22,1978-04-22,ML
September 1980,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,27,1980-09-01,1980-09-30,ML
November 1929,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,28,1929-11-01,1929-11-30,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,28,1999-01-01,1999-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,28,2009-01-01,2009-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,4,28,2016-01-01,2016-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1990-01-01,1990-12-31,ML
October 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,31,2004-10-01,2004-10-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1953-01-01,1953-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,1,35,1952-01-01,1952-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,36,1948-01-01,1948-12-31,ML
1742,CD,YEAR_REGEX_1,TIME,time_reference,0,38,1742-01-01,1742-12-31,ML
1680,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1680-01-01,1680-12-31,ML
1695,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1695-01-01,1695-12-31,ML
1703,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1703-01-01,1703-12-31,ML
1733,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1733-01-01,1733-12-31,ML
1739,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1739-01-01,1739-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,41,2000-01-01,2000-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,42,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,43,1965-01-01,1965-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,3,43,1993-01-01,1993-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,44,1968-01-01,1968-12-31,ML
1969–1975,CD,YEAR_REGEX_1,TIME,time_reference,0,45,1969-01-01,1975-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,46,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,47,1972-01-01,1972-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,48,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,49,1984-01-01,1984-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,50,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,51,1987-01-01,1987-12-31,ML
the 1987,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,52,1987-01-01,1987-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,53,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,54,1991-01-01,1991-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,55,1992-01-01,1992-12-31,ML
19 July 1993,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,56,1993-07-19,1993-07-19,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,57,1994-01-01,1994-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,58,1994-01-01,1994-12-31,ML
