time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1987,CD,YEAR_REGEX_1,TIME,time_reference,"He was a guitarist and singer in the Southeastern rock club band Baghdad in the mid-80s that played both covers and original work, before moving to Nashville, Tennessee in 1987.",0,3,== Early life and influences ==,14758699,1987-01-01,1987-12-31,ML
1986–1998,CD,YEAR_REGEX_1,TIME,time_reference,Early career and The Semantics (1986–1998),1,5,== Career == | === Early career and The Semantics (1986–1998) ===,14758699,1986-01-01,1998-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"The band recorded an album entitled Powerbill in 1993, which was never released in the U. S for being ""too pop for alternative and too alternative for pop.""",4,6,== Career == | === Early career and The Semantics (1986–1998) ===,14758699,1993-01-01,1993-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,It eventually got distributed in Japan in 1996.,5,6,== Career == | === Early career and The Semantics (1986–1998) ===,14758699,1996-01-01,1996-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Amy Grant turned out to have heard tapes of The Semantics and she contacted Owsley in 1994 to let him know how much she liked it, and to ask him to join her as her guitarist on the House of Love tour.",8,6,== Career == | === Early career and The Semantics (1986–1998) ===,14758699,1994-01-01,1994-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1990s, he among others worked with Vince Gill, Michael W. Smith, Chris Rodriguez, dc Talk (for whom he also produced), the Neville Brothers, Vanessa L. Williams, and Wynonna.",14,6,== Career == | === Early career and The Semantics (1986–1998) ===,14758699,1990-01-01,1999-12-31,ML
1998–2005,CD,YEAR_REGEX_1,TIME,time_reference,Solo albums (1998–2005),1,7,== Career == | === Solo albums (1998–2005) ===,14758699,1998-01-01,2005-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Owsley (1999),1,8,== Career == | ==== Owsley (1999) ====,14758699,1999-01-01,1999-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998, it led to the release of his self-titled solo album distributed by Not Lame Recordings.",1,9,== Career == | ==== Owsley (1999) ====,14758699,1998-01-01,1998-12-31,ML
"March 23 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The eponymous album Owsley got re-released on March 23, 1999 under Giant Records.",5,9,== Career == | ==== Owsley (1999) ====,14758699,1999-03-23,1999-03-23,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,The Hard Way (2004),1,11,== Career == | ==== The Hard Way (2004) ====,14758699,2004-01-01,2004-12-31,ML
"February 24 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Owsley released his second album, The Hard Way, on the indie record label Lakeview Entertainment on February 24, 2004, five years after his first solo album.",0,12,== Career == | ==== The Hard Way (2004) ====,14758699,2004-02-24,2004-02-24,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"It was ready in 2003, but got delayed in part due to legal difficulties with his former label, Giant Records.",1,12,== Career == | ==== The Hard Way (2004) ====,14758699,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Psycho / Upside Down (2005),1,13,== Career == | ==== Psycho / Upside Down (2005) ====,14758699,2005-01-01,2005-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, he entered into an agreement with UMe Digital, a new label in the Universal Music Group, and the first major label to distribute music only through digital downloads.",0,14,== Career == | ==== Psycho / Upside Down (2005) ====,14758699,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,It led to the release of the combined single Psycho / Upside Down in 2005.,1,14,== Career == | ==== Psycho / Upside Down (2005) ====,14758699,2005-01-01,2005-12-31,ML
2005–2010,CD,YEAR_REGEX_1,TIME,time_reference,Session work (2005–2010),1,15,== Career == | === Session work (2005–2010) ===,14758699,2005-01-01,2010-12-31,ML
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2000s (decade), Owsley continued work as a session guitarist, (backing) vocalist, mandolin player and less frequently as bassist and keyboardist.",0,16,== Career == | === Session work (2005–2010) ===,14758699,2000-01-01,2009-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,He co-produced Kevin Max's 2007 album The Blood and toured with him.,4,16,== Career == | === Session work (2005–2010) ===,14758699,2007-01-01,2007-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,He played various instruments on Chris Sligh's 2008 album Running Back to You and produced several songs on it.,5,16,== Career == | === Session work (2005–2010) ===,14758699,2008-01-01,2008-12-31,ML
