time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Cory Brandan Putman, known as Cory Brandan, is an American singer who has been the lead vocalist for the metalcore band Norma Jean since 2004.",0,0,,16887609,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Since Brandan has joined Norma Jean, they have released seven records; O God, the Aftermath released in 2005, Redeemer in 2006, The Anti Mother, which was released on August 5, 2008 through Solid State Records, Meridional released July 12, 2010 through Razor & Tie, and Wrongdoers on August 6, 2013.",1,3,== Career ==,16887609,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Since Brandan has joined Norma Jean, they have released seven records; O God, the Aftermath released in 2005, Redeemer in 2006, The Anti Mother, which was released on August 5, 2008 through Solid State Records, Meridional released July 12, 2010 through Razor & Tie, and Wrongdoers on August 6, 2013.",1,3,== Career ==,16887609,2006-01-01,2006-12-31,ML
"August 5 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Since Brandan has joined Norma Jean, they have released seven records; O God, the Aftermath released in 2005, Redeemer in 2006, The Anti Mother, which was released on August 5, 2008 through Solid State Records, Meridional released July 12, 2010 through Razor & Tie, and Wrongdoers on August 6, 2013.",1,3,== Career ==,16887609,2008-08-05,2008-08-05,ML
"July 12 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Since Brandan has joined Norma Jean, they have released seven records; O God, the Aftermath released in 2005, Redeemer in 2006, The Anti Mother, which was released on August 5, 2008 through Solid State Records, Meridional released July 12, 2010 through Razor & Tie, and Wrongdoers on August 6, 2013.",1,3,== Career ==,16887609,2010-07-12,2010-07-12,ML
"August 6 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Since Brandan has joined Norma Jean, they have released seven records; O God, the Aftermath released in 2005, Redeemer in 2006, The Anti Mother, which was released on August 5, 2008 through Solid State Records, Meridional released July 12, 2010 through Razor & Tie, and Wrongdoers on August 6, 2013.",1,3,== Career ==,16887609,2013-08-06,2013-08-06,ML
"September 9 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Polar Similar released September 9, 2016, and All Hail on October 25, 2019.",2,3,== Career ==,16887609,2016-09-09,2016-09-09,ML
"October 25 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Polar Similar released September 9, 2016, and All Hail on October 25, 2019.",2,3,== Career ==,16887609,2019-10-25,2019-10-25,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Brandan formed a project, ""Hundred Suns"", with former Every Time I Die musician Ryan ""Legs"" Leger and Dead and Divine's Chris LeMasters.",0,4,== Career ==,16887609,2015-01-01,2015-12-31,ML
late 2008,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,In late 2008 Brandan created graphic and clothing design company UNwork.,0,6,== UNwork ==,16887609,2008-01-01,2008-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,The Plateau Green (1997),0,12,== Discography ==,16887609,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Eso-Charis (1998),0,13,== Discography ==,16887609,1998-01-01,1998-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Setting Roots for Winter 7-inch (2000)With Norma Jean,0,14,== Discography ==,16887609,2000-01-01,2000-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"O God, the Aftermath (2005)",0,15,== Discography ==,16887609,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Redeemer (2006),0,16,== Discography ==,16887609,2006-01-01,2006-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,The Anti Mother (2008),0,17,== Discography ==,16887609,2008-01-01,2008-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Meridional (2010),0,18,== Discography ==,16887609,2010-01-01,2010-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Wrongdoers (2013),0,19,== Discography ==,16887609,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,Polar Similar (2016),0,20,== Discography ==,16887609,2016-01-01,2016-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,All Hail (2019)With Fear Is the Driving Force,0,21,== Discography ==,16887609,2019-01-01,2019-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Volume Zero (2009)With Hundred Suns,0,22,== Discography ==,16887609,2009-01-01,2009-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,The Prestaliis (2017)Guest vocals,0,23,== Discography ==,16887609,2017-01-01,2017-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Last Chance to Breathe by Spoken (2005),0,24,== Discography ==,16887609,2005-01-01,2005-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,The March by Unearth (2008),0,25,== Discography ==,16887609,2008-01-01,2008-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Rising Sun by Stray from the Path (2011),0,26,== Discography ==,16887609,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Raise the Dead by Le Castle Vania (2013),0,27,== Discography ==,16887609,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,Everything Was Sound by Silent Planet (2016),0,28,== Discography ==,16887609,2016-01-01,2016-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"""White Noises"" on the Violence EP by My Epic (2019)",0,29,== Discography ==,16887609,2019-01-01,2019-12-31,ML
6 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"I have been doing other things for the past 6 years (Norma Jean, The Radio Sky and Fear is the Driving Force) and it has kept me away from this almost completely.",4,6,== UNwork ==,16887609,2015-01-01,2021-01-01,LLM
Hundred Suns,VBD NNPS,BASIC_NUMBER_REGEX_1 WEEK_ABBR_REGEX,NUMERAL TIME,,"In 2015, Brandan formed a project, ""Hundred Suns"", with former Every Time I Die musician Ryan ""Legs"" Leger and Dead and Divine's Chris LeMasters.",0,4,== Career ==,16887609,,,ML
years now,NNS RB,TIME_UNIT_REGEX TIMELINE_REGEX,TIME TIME,time_reference,"On the UNwork Myspace, Brandan writes: ""I have been doing UNwork for years now, it's not really important how long exactly.",3,6,== UNwork ==,16887609,,,ML
recently,RB,TIMELINE_REGEX,TIME,time_reference,"I have always been interested in all kinds of art and have recently really wanted to do UNwork again.""",5,6,== UNwork ==,16887609,,,ML
Winter 7-inch,NNP CD,SEASON_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,Setting Roots for Winter 7-inch (2000)With Norma Jean,0,14,== Discography ==,16887609,,,ML
Hundred Suns,NNP NNPS,BASIC_NUMBER_REGEX_1 WEEK_ABBR_REGEX,NUMERAL TIME,time_reference,Volume Zero (2009)With Hundred Suns,0,22,== Discography ==,16887609,,,ML
The March,DT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,The March by Unearth (2008),0,25,== Discography ==,16887609,,,ML
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,Rising Sun by Stray from the Path (2011),0,26,== Discography ==,16887609,,,ML
