time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Born and raised in Compton, California, Wright had several legal troubles before founding Ruthless in 1987.",2,0,,163169,1987-01-01,1987-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"N.W. A's debut studio album, Straight Outta Compton, was released in 1988.",0,1,,163169,1988-01-01,1988-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The group released its third and final studio album, Niggaz4Life, in 1991, and soon after disbanded.",2,1,,163169,1991-01-01,1991-12-31,ML
1989 and 1991,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"During N.W. A's splintering, largely by disputes over money, Eazy-E became embroiled in bitter rivalries with Ice Cube and Dr. Dre, who had departed for solo careers in 1989 and 1991, respectively.",0,2,,163169,1989-01-01,1991-12-31,ML
1993 to 1994,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Yet he remained more significant behind the scenes, signing and nationally debuting the rap group Bone Thugs-N-Harmony from 1993 to 1994.",2,2,,163169,1993-01-01,1994-12-31,ML
"September 7 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Eric Wright was born to Richard and Kathie Wright on September 7, 1964, in Compton, California, a Los Angeles suburb once noted for high crime rates and gang culture.",0,4,== Early life and Ruthless Records investment ==,163169,1964-09-07,1964-09-07,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"""In 1986, at age 22, Wright had allegedly earned as much as US$250,000 from dealing drugs.",8,5,== Early life and Ruthless Records investment ==,163169,1986-01-01,1986-12-31,ML
1986–1991,CD,YEAR_REGEX_1,TIME,time_reference,N.W. A and Eazy-Duz-It (1986–1991),1,7,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1986-01-01,1991-12-31,ML
"November 6 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The compilation album N.W.A. and the Posse was released on November 6, 1987, and would go on to be certified Gold in the United States.",2,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1987-11-06,1987-11-06,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Eazy-E's debut album, Eazy-Duz-It, was released on 1988, and featured twelve tracks.",4,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1988-01-01,1988-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,Ice Cube left N.W. A in 1989 because of internal disputes and the group continued as a four-piece ensemble.,10,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1989-01-01,1989-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,N.W. A released 100 Miles and Runnin' in 1990 and Niggaz4Life in 1991.,11,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,N.W. A released 100 Miles and Runnin' in 1990 and Niggaz4Life in 1991.,11,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1991-01-01,1991-12-31,ML
March 1991,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 1991, Wright accepted an invitation to a lunch benefiting the Republican Senatorial Inner Circle, hosted by then-U.S. President George H. W. Bush.",15,8,== Musical career == | === N.W. A and Eazy-Duz-It (1986–1991) ===,163169,1991-03-01,1991-03-31,ML
1991–1994,CD,YEAR_REGEX_1,TIME,time_reference,End of N.W. A and feud with Dr. Dre (1991–1994),1,9,== Musical career == | === End of N.W. A and feud with Dr. Dre (1991–1994) ===,163169,1991-01-01,1994-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"In 1993, Eazy E regularly attended court in the prosecution of the officers involved in the beating of Rodney King, often standing alongside Theodore J. Briseno, who he had met through sharing the same lawyer.",11,10,== Musical career == | === End of N.W. A and feud with Dr. Dre (1991–1994) ===,163169,1993-01-01,1993-12-31,ML
"October 25 , 1993","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The album, which was released on October 25, 1993, contains pictures of Dre wearing ""lacy outfits and makeup"" when he was a member of the Electro-hop World Class Wreckin' Cru.",19,10,== Musical career == | === End of N.W. A and feud with Dr. Dre (1991–1994) ===,163169,1993-10-25,1993-10-25,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Wright had a son, Eric Darnell Wright (known as Lil Eazy-E), in 1984.",0,12,== Personal life ==,163169,1984-01-01,1984-12-31,ML
October 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2016, Ebie launched a crowd-funding campaign to produce a film called Ruthless Scandal: No More Lies to investigate her father's death.",2,12,== Personal life ==,163169,2016-10-01,2016-10-31,ML
December 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,It ended unsuccessfully in December 2016.,3,12,== Personal life ==,163169,2016-12-01,2016-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Wright met Tomica Woods at a Los Angeles nightclub in 1991 and they married in 1995, 12 days before his death.",4,12,== Personal life ==,163169,1991-01-01,1991-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Wright met Tomica Woods at a Los Angeles nightclub in 1991 and they married in 1995, 12 days before his death.",4,12,== Personal life ==,163169,1995-01-01,1995-12-31,ML
"February 24 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 24, 1995, Wright was admitted to the Cedars-Sinai Medical Center in Los Angeles with a violent cough.",0,14,== Personal life == | === Illness and death ===,163169,1995-02-24,1995-02-24,ML
"March 16 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He announced his illness in a public statement on March 16, 1995.",2,14,== Personal life == | === Illness and death ===,163169,1995-03-16,1995-03-16,ML
"March 26 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 26, 1995, Eazy-E died from AIDS-induced pneumonia, one month after his diagnosis.",1,15,== Personal life == | === Illness and death ===,163169,1995-03-26,1995-03-26,ML
"April 7 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He was buried on April 7, 1995, at Rose Hills Memorial Park in Whittier, California.",3,15,== Personal life == | === Illness and death ===,163169,1995-04-07,1995-04-07,ML
"January 30 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On January 30, 1996, ten months after Eazy-E's death, his final album, Str8 off tha Streetz of Muthaphukkin Compton, was released.",6,15,== Personal life == | === Illness and death ===,163169,1996-01-30,1996-01-30,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Birchmeier described Eazy-E's style as ""dense, unique and funky"", and said that it sounded ""absolutely revolutionary in 1988"".",5,18,== Musical influences and style ==,163169,1988-01-01,1988-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Since his 1995 death, many book and video biographies have been produced, including 2002's The Day Eazy-E Died and Dead and Gone.",3,20,== Musical influences and style == | === Legacy ===,163169,1995-01-01,1995-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Since his 1995 death, many book and video biographies have been produced, including 2002's The Day Eazy-E Died and Dead and Gone.",3,20,== Musical influences and style == | === Legacy ===,163169,2002-01-01,2002-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012 an Eazy-E documentary was released by Ruthless Propaganda, called Ruthless Memories.",7,20,== Musical influences and style == | === Legacy ===,163169,2012-01-01,2012-12-31,ML
the 2015,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2015 film Straight Outta Compton, Eazy-E is played by Jason Mitchell and the film is dedicated in his memory.",9,20,== Musical influences and style == | === Legacy ===,163169,2015-01-01,2015-12-31,ML
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Eazy-E was then portrayed by Omari Wallace in the 2016 film Surviving Compton: Dre, Suge & Michel'le.",10,20,== Musical influences and style == | === Legacy ===,163169,2016-01-01,2016-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,Eazy-Duz-It (1988),0,23,== Discography == | === Studio albums ===,163169,1988-01-01,1988-12-31,ML
