time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"November 8 , 1949","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Bonnie Lynn Raitt (; born November 8, 1949) is an American blues singer, guitarist, songwriter, and activist.",0,0,,100285,1949-11-08,1949-11-08,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1970s, Raitt released a series of roots-influenced albums that incorporated elements of blues, rock, folk, and country.",1,0,,100285,1970-01-01,1979-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, after several years of critical acclaim but little commercial success, she had a major hit with the album Nick of Time.",3,0,,100285,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The following two albums, Luck of the Draw (1991) and Longing in Their Hearts (1994), were multimillion sellers, generating several hit singles, including ""Something to Talk About"", ""Love Sneakin' Up On You"", and the ballad ""I Can't Make You Love Me"" (with Bruce Hornsby on piano).",4,0,,100285,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"The following two albums, Luck of the Draw (1991) and Longing in Their Hearts (1994), were multimillion sellers, generating several hit singles, including ""Something to Talk About"", ""Love Sneakin' Up On You"", and the ballad ""I Can't Make You Love Me"" (with Bruce Hornsby on piano).",4,0,,100285,1994-01-01,1994-12-31,ML
"November 8 , 1949","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Bonnie Lynn Raitt was born on November 8, 1949, in Burbank, California.",0,3,== Early life ==,100285,1949-11-08,1949-11-08,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"She instead began playing a Stella guitar, which she received as a Christmas gift in 1957 at the age of eight.",11,3,== Early life ==,100285,1957-01-01,1957-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating from Oakwood Friends School in Poughkeepsie, New York in 1967, Raitt entered Radcliffe College of Harvard University, majoring in Social Relations and African studies.",21,3,== Early life ==,100285,1967-01-01,1967-12-31,ML
of 1970,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She was the lead singer in a campus music group called the ""Revolutionary Music Collective"" founded by songwriter Bob Telson which played for striking Harvard students during the Student strike of 1970.",23,3,== Early life ==,100285,1970-01-01,1970-12-31,ML
1970–1976,CD,YEAR_REGEX_1,TIME,time_reference,1970–1976,1,5,== Career == | === 1970–1976 ===,100285,1970-01-01,1976-12-31,ML
of 1970,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer of 1970, she played with her brother David on stand-up bass with Mississippi Fred McDowell at the Philly Folk Festival as well as opening for John Hammond at the Gaslight Cafe in New York, she was seen by a reporter from Newsweek, who began to spread the word about her performance.",0,6,== Career == | === 1970–1976 ===,100285,1970-01-01,1970-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"She eventually accepted an offer from Warner Bros., who soon released her debut album, Bonnie Raitt, in 1971.",2,6,== Career == | === 1970–1976 ===,100285,1971-01-01,1971-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Her second album, Give It Up, was released in 1972 to positive reviews.",2,7,== Career == | === 1970–1976 ===,100285,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"1973's Takin' My Time was also met with critical acclaim, but these notices were not matched by the sales.",5,7,== Career == | === 1970–1976 ===,100285,1973-01-01,1973-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Raitt began to receive greater press coverage, including a 1975 cover story for Rolling Stone, but with 1974's Streetlights, reviews for her work were becoming increasingly mixed.",6,7,== Career == | === 1970–1976 ===,100285,1974-01-01,1974-12-31,ML
