time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1942,CD,YEAR_REGEX_1,TIME,time_reference,2,1,1942-01-01,1942-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1993-01-01,1993-12-31,ML
"April 25 , 1917","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6,1917-04-25,1917-04-25,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,4,6,1923-01-01,1923-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,5,6,1925-01-01,1925-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,6,6,1929-01-01,1929-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,14,6,1932-01-01,1932-12-31,ML
April 1933,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,6,1933-04-01,1933-04-30,ML
1933 and 1934,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,8,1933-01-01,1934-12-31,ML
"November 21 , 1934","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,8,1934-11-21,1934-11-21,ML
January 1935,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,8,1935-01-01,1935-01-31,ML
1938,CD,YEAR_REGEX_1,TIME,time_reference,9,8,1938-01-01,1938-12-31,ML
"June 16 , 1939","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,11,8,1939-06-16,1939-06-16,ML
1935 and 1942,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,12,8,1935-01-01,1942-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1942-01-01,1942-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1945-01-01,1945-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,7,11,1947-01-01,1947-12-31,ML
July 1954,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,1954-07-01,1954-07-31,ML
December 1954,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,14,1954-12-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,4,14,1955-01-01,1955-12-31,ML
"March 15 , 1955","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,14,1955-03-15,1955-03-15,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,14,14,2008-01-01,2008-12-31,ML
1952 and 1953,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,16,14,1952-01-01,1953-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1956-01-01,1956-12-31,ML
1956 to 1964,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,15,1956-01-01,1964-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,3,16,1996-01-01,1996-12-31,ML
1972 and 1983,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,16,1972-01-01,1983-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,17,1961-01-01,1961-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,17,1963-01-01,1963-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1960-01-01,1960-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1967-01-01,1967-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,2,20,1974-01-01,1974-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,6,20,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,6,20,1993-01-01,1993-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1955-01-01,1955-12-31,ML
the 1942,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,22,1942-01-01,1942-12-31,ML
