time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6,1940-01-01,1949-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1968-01-01,1968-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1971-01-01,1971-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1995-01-01,1995-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,9,1972-01-01,1972-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,2,9,1976-01-01,1976-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,3,9,1979-01-01,1979-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,3,9,2004-01-01,2004-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,4,9,1981-01-01,1981-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,5,9,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,6,9,1986-01-01,1986-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,7,9,1993-01-01,1993-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,2,10,1993-01-01,1993-12-31,ML
the 1994,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10,1994-01-01,1994-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,4,10,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,12,2000-01-01,2000-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,2,12,2004-01-01,2004-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1983-01-01,1983-12-31,ML
"March 21 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,18,2005-03-21,2005-03-21,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1956-01-01,1956-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1957-01-01,1957-12-31,ML
