time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1931,CD,YEAR_REGEX_1,TIME,time_reference,5,0,1931-01-01,1931-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,7,0,1994-01-01,1994-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1943-01-01,1943-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1953-01-01,1953-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1965-01-01,1965-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1967-01-01,1967-12-31,ML
the 1980,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,0,1980-01-01,1980-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1993-01-01,1993-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,2,1,2008-01-01,2008-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,3,1,1999-01-01,1999-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,3,1,2019-01-01,2019-12-31,ML
1907,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1907-01-01,1907-12-31,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1898-01-01,1898-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,7,3,1921-01-01,1921-12-31,ML
1922,CD,YEAR_REGEX_1,TIME,time_reference,9,3,1922-01-01,1922-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,13,3,1925-01-01,1925-12-31,ML
1927–1929,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1927-01-01,1929-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1927-01-01,1927-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,8,6,1929-01-01,1929-12-31,ML
"September 20 , 1929","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,6,1929-09-20,1929-09-20,ML
1930–1955,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1930-01-01,1955-12-31,ML
1930,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1930-01-01,1930-12-31,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1931-01-01,1931-12-31,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,6,8,1931-01-01,1931-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,8,8,1932-01-01,1932-12-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,8,8,1933-01-01,1933-12-31,ML
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,11,8,1930-01-01,1939-12-31,ML
