time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Thurston Harris (July 11, 1931 – April 14, 1990) was an American singer and songwriter, best known for his 1957 hit ""Little Bitty Pretty One""",0,0,,11438958,1957-01-01,1957-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,Harris first appeared on record in 1953.,0,2,== Career ==,11438958,1953-01-01,1953-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"In 1957, Harris signed as a solo artist for Aladdin Records.",0,3,== Career ==,11438958,1957-01-01,1957-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Harris had a second and final hit in 1958 with ""Do What You Did"", which reached the Top 20.",0,5,== Career ==,11438958,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"His other best known song was ""Runk Bunk"", recorded in 1959 (Aladdin 3452).",1,5,== Career ==,11438958,1959-01-01,1959-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"Frankie Lymon's highest charting solo hit was a cover of ""Little Bitty Pretty One"", which peaked at number 58 on the R&B charts in 1960.",0,7,== Cover versions ==,11438958,1960-01-01,1960-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"UK 1980's star Shakin' Stevens covered the wild rocker ""Do What You Did"" on his album ""Take One"" in 1980.",0,9,== Cover versions ==,11438958,1980-01-01,1980-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,Harris died of a heart attack in 1990 at age 58.,0,13,== Death ==,11438958,1990-01-01,1990-12-31,ML
"July 11 , 1931 – April 14 , 1990","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Thurston Harris (July 11, 1931 – April 14, 1990) was an American singer and songwriter, best known for his 1957 hit ""Little Bitty Pretty One""",0,0,,11438958,,,ML
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"His former band backed him when he released his version of Bobby Day's ""Little Bitty Pretty One"".",1,3,== Career ==,11438958,,,ML
their 1972,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,The Jackson 5 covered the song on their 1972 album Lookin' Through the Windows.,0,8,== Cover versions ==,11438958,,,ML
1960s,CD,YEAR_REGEX_1,TIME,time_reference,The Dave Clark 5 had a minor UK hit with this in the mid 1960s.,0,11,== Cover versions ==,11438958,,,ML
