time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1914,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1914-01-01,1914-12-31,ML
1918,CD,YEAR_REGEX_1,TIME,time_reference,6,2,1918-01-01,1918-12-31,ML
November 1920,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,3,1920-11-01,1920-11-30,ML
1922,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1922-01-01,1922-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1921-01-01,1921-12-31,ML
"January 20 , 1922","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,3,1922-01-20,1922-01-20,ML
1922,CD,YEAR_REGEX_1,TIME,time_reference,10,3,1922-01-01,1922-12-31,ML
late 1926,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,3,1926-01-01,1926-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,11,3,1923-01-01,1923-12-31,ML
1926,CD,YEAR_REGEX_1,TIME,time_reference,12,3,1926-01-01,1926-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,13,3,1927-01-01,1927-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1934-01-01,1934-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1929-01-01,1929-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1932-01-01,1932-12-31,ML
About 1934,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1934-01-01,1934-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1964-01-01,1964-12-31,ML
"March 1 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,5,1970-03-01,1970-03-01,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,11,2009-01-01,2009-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1994-01-01,1994-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1990-01-01,1990-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1970-01-01,1970-12-31,ML
November 1921 to January 1922,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,5,3,1921-11-01,1922-01-31,LLM
the decade,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,14,3,1920-01-01,1929-12-31,LLM
"November 29 , 1894 – March 1 , 1970","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,,,ML
those days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,2,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,2,,,ML
February to May,NNP TO NNP,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX,TIME MODIFIER TIME,time_reference,8,3,,,ML
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,4,,,ML
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,8,,,ML
of the 1920s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,13,,,ML
1894-1969,JJ,YEAR_REGEX_1,TIME,time_reference,0,17,,,ML
