time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1913,CD,YEAR_REGEX_1,TIME,time_reference,Her career as an entertainer began in 1913 when she joined her uncle's circus troupe.,1,2,== Life and career ==,14035531,1913-01-01,1913-12-31,ML
1918,CD,YEAR_REGEX_1,TIME,time_reference,"She married Douglas ""Slim"" Henderson in 1918 and began traveling with his Mason-Henderson show.",2,2,== Life and career ==,14035531,1918-01-01,1918-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,Her nine-year recording career began in 1923.,5,2,== Life and career ==,14035531,1923-01-01,1923-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,"Her recordings include ""Afternoon Blues"" (1923), ""Doggone Blues"" (1931), ""Do Right Blies"" (1924), ""He May Be Your Dog",9,2,== Life and career ==,14035531,1923-01-01,1923-12-31,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,"Her recordings include ""Afternoon Blues"" (1923), ""Doggone Blues"" (1931), ""Do Right Blies"" (1924), ""He May Be Your Dog",9,2,== Life and career ==,14035531,1931-01-01,1931-12-31,ML
1924,CD,YEAR_REGEX_1,TIME,time_reference,"Her recordings include ""Afternoon Blues"" (1923), ""Doggone Blues"" (1931), ""Do Right Blies"" (1924), ""He May Be Your Dog",9,2,== Life and career ==,14035531,1924-01-01,1924-12-31,ML
1924,CD,YEAR_REGEX_1,TIME,time_reference,"But He's Wearing My Collar"" (1924), and ""Papa If You Can't Do Better (I'll Let a Better Papa Move In)"" (1926).",10,2,== Life and career ==,14035531,1924-01-01,1924-12-31,ML
1926,CD,YEAR_REGEX_1,TIME,time_reference,"But He's Wearing My Collar"" (1924), and ""Papa If You Can't Do Better (I'll Let a Better Papa Move In)"" (1926).",10,2,== Life and career ==,14035531,1926-01-01,1926-12-31,ML
"May 28 , 1924","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She sang the chorus on Fletcher Henderson's May 28, 1924, Vocalion recording of ""Do That Thing"".",11,2,== Life and career ==,14035531,1924-05-28,1924-05-28,ML
1926,CD,YEAR_REGEX_1,TIME,time_reference,"Although there was a marked decline in the number of her recordings after 1926, which was largely due to the death of her husband, Slim, in 1928, she continued performing until 1932, when she took a job in a New York department store.",0,3,== Life and career ==,14035531,1926-01-01,1926-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,"Although there was a marked decline in the number of her recordings after 1926, which was largely due to the death of her husband, Slim, in 1928, she continued performing until 1932, when she took a job in a New York department store.",0,3,== Life and career ==,14035531,1928-01-01,1928-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,"Although there was a marked decline in the number of her recordings after 1926, which was largely due to the death of her husband, Slim, in 1928, she continued performing until 1932, when she took a job in a New York department store.",0,3,== Life and career ==,14035531,1932-01-01,1932-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She continued to perform benefit concerts until the 1960s.,1,3,== Life and career ==,14035531,1960-01-01,1969-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,Henderson had two children and died of a heart attack in 1968.,2,3,== Life and career ==,14035531,1968-01-01,1968-12-31,ML
of the 1920s and 1930s,IN DT CD CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"Born Rosa Deschamps in Henderson, Kentucky, she is remembered as one of the great female blues singers of the 1920s and 1930s classic blues era.",0,2,== Life and career ==,14035531,1920-01-01,1939-12-31,LLM
"November 24 , 1896 – April 6 , 1968","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Rosa Henderson (November 24, 1896 – April 6, 1968) was an American jazz and classic female blues singer and vaudeville entertainer of the Harlem Renaissance era.",0,0,,14035531,1896-11-24,1968-04-06,LLM
the early 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Her career as a musical comedian started during the early 1920s, after she moved to New York, where she performed on Broadway.",3,2,== Life and career ==,14035531,,,ML
Afternoon,NNP,DAY_TIME_REGEX,TIME,time_reference,"Her recordings include ""Afternoon Blues"" (1923), ""Doggone Blues"" (1931), ""Do Right Blies"" (1924), ""He May Be Your Dog",9,2,== Life and career ==,14035531,,,ML
