time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1971 and 1973,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He worked with Maurice Gibb between 1971 and 1973.,2,0,,41432857,1971-01-01,1973-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,In 1963 his composition Baby That's You was released by the Liverpool band The Young Ones on Decca Records.,4,4,== Biography == | === Early life ===,41432857,1963-01-01,1963-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"""In 1966, he released a solo single, I Love You, backed by Wharf 130, both songs written by Stevens.",2,6,== Biography == | === Career ===,41432857,1966-01-01,1966-12-31,ML
Around 1971,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Around 1971, he was heard in Cam Studios in Moorfield by two Robert Stigwood representatives.",3,6,== Biography == | === Career ===,41432857,1971-01-01,1971-12-31,ML
October 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 1971, he recorded his two compositions Tears (Behind My Eyes and The Band, produced by Maurice Gibb and Billy Lawrie.",6,6,== Biography == | === Career ===,41432857,1971-10-01,1971-10-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, he released his album Don't Freak Me Out on Atlantic Records, produced by Maurice Gibb.",0,7,== Biography == | === Career ===,41432857,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973 US version of the album, called Paid My Dues was released.",1,7,== Biography == | === Career ===,41432857,1973-01-01,1973-12-31,ML
the 1st October 2021,DT CD NNP CD,PREFIX_REGEX_1 DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER NUMERAL TIME TIME,time_reference,Jimmy Stevens died on the 1st October 2021,0,9,== Death ==,41432857,2021-10-01,2021-10-01,LLM
5 August 1942 - 1 October 2021,CD NNP CD : CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Jimmy Stevens (5 August 1942 - 1 October 2021) was an English singer-songwriter and musician.,0,0,,41432857,1942-08-05,2021-10-01,LLM
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He studied at St. Francis Assisi School and later he went to John Almond Secondary Modern School and for two years Stevens was sent to board at Blackrock College, set in 56 acres overlooking Dublin Bay and run by the Holy Ghost Fathers.",0,4,== Biography == | === Early life ===,41432857,,,ML
