time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1940,CD,YEAR_REGEX_1,TIME,time_reference,"Lord Creator (born Kentrick Patrick, circa 1940, San Fernando, Trinidad and Tobago) is a calypso, R&B, ska and rocksteady artist.",0,0,,7665450,1940-01-01,1940-12-31,ML
Evening,JJ,DAY_TIME_REGEX,TIME,time_reference,"He started as a calypso singer in Trinidad under the stage name Lord Creator and recorded his first hits, ""The Cockhead"" and ""Evening News"", in Trinidad in 1958 and 1959 respectively with Fitz Vaughan Bryan's big band.",0,2,== Career ==,7665450,,,ML
1958 and 1959,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He started as a calypso singer in Trinidad under the stage name Lord Creator and recorded his first hits, ""The Cockhead"" and ""Evening News"", in Trinidad in 1958 and 1959 respectively with Fitz Vaughan Bryan's big band.",0,2,== Career ==,7665450,1958-01-01,1959-12-31,ML
Evening,JJ,DAY_TIME_REGEX,TIME,time_reference,"Due to the success of his hit ""Evening News"", which was released in Trinidad on the Cook label and also in the UK on the Melodisc label, he moved to Jamaica in late 1959 to perform and record and decided to settle there.",1,2,== Career ==,7665450,,,ML
late 1959,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Due to the success of his hit ""Evening News"", which was released in Trinidad on the Cook label and also in the UK on the Melodisc label, he moved to Jamaica in late 1959 to perform and record and decided to settle there.",1,2,== Career ==,7665450,1959-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1962, he recorded ""Independent Jamaica"" with producer Vincent ""Randy"" Chin, which became the official song marking Jamaica's independence from the British Empire on 6 August 1962.",2,2,== Career ==,7665450,1962-01-01,1962-12-31,ML
6 August 1962,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"In 1962, he recorded ""Independent Jamaica"" with producer Vincent ""Randy"" Chin, which became the official song marking Jamaica's independence from the British Empire on 6 August 1962.",2,2,== Career ==,7665450,1962-08-06,1962-08-06,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1963, ""Don't Stay Out Late"", produced by Chin, became a hit in Jamaica.",4,2,== Career ==,7665450,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"In 1964, he had a further hit with ""Big Bamboo"", produced by Coxsone Dodd with Tommy McCook on saxophone.",0,3,== Career ==,7665450,1964-01-01,1964-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"After ""Little Princess"" in 1964, he recorded a calypso album, Jamaica Time, at Studio One.",1,3,== Career ==,7665450,1964-01-01,1964-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"His next album, Big Bamboo, was recorded at Dynamic Studios sometime after 1969, when the studio was established by Byron Lee.",3,3,== Career ==,7665450,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Creator had another big hit with ""Kingston Town"", a tune he recorded for producer Clancy Eccles in 1970.",0,4,== Career ==,7665450,1970-01-01,1970-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"After that, Lord Creator virtually disappeared from the music industry; although in 1976, he still recorded ""Big Pussy Sally"", a no-holding-back, free-spirited song which was done on the same tape as Fay Bennett's equally lewd and light-hearted ""Big Cocky Wally"" for Lee 'Scratch' Perry in the Black Ark studio.",1,4,== Career ==,7665450,1976-01-01,1976-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978 Creator returned to the Black Ark to re-record his in 1968 in Randys studio recorded, Vincent Chin produced song, ""Such is Life"".",3,4,== Career ==,7665450,1978-01-01,1978-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978 Creator returned to the Black Ark to re-record his in 1968 in Randys studio recorded, Vincent Chin produced song, ""Such is Life"".",3,4,== Career ==,7665450,1968-01-01,1968-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, the British band UB40 recorded a cover version of ""Kingston Town"", which helped to revive Lord Creator's career.",5,4,== Career ==,7665450,1989-01-01,1989-12-31,ML
of August 2020,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,As of August 2020,8,4,== Career ==,7665450,,,ML
