time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
27 April 1954,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mark Ronald Holden (born 27 April 1954) is an Australian singer, actor, TV personality, record producer, songwriter, and barrister.",0,0,,384385,1954-04-27,1954-04-27,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He was a pop star in the 1970s and had four top 20 hit singles, ""Never Gonna Fall in Love Again"" (May 1976), ""I Wanna Make You My Lady"" (September), ""Last Romance"" (November) and ""Reach Out for the One Who Loves You"" (October 1977).",1,0,,384385,1970-01-01,1979-12-31,ML
May 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He was a pop star in the 1970s and had four top 20 hit singles, ""Never Gonna Fall in Love Again"" (May 1976), ""I Wanna Make You My Lady"" (September), ""Last Romance"" (November) and ""Reach Out for the One Who Loves You"" (October 1977).",1,0,,384385,1976-05-01,1976-05-31,ML
October 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He was a pop star in the 1970s and had four top 20 hit singles, ""Never Gonna Fall in Love Again"" (May 1976), ""I Wanna Make You My Lady"" (September), ""Last Romance"" (November) and ""Reach Out for the One Who Loves You"" (October 1977).",1,0,,384385,1977-10-01,1977-10-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1980s he worked as a songwriter in Los Angeles providing material recorded by Meat Loaf, Joe Cocker, Gladys Knight, Bob Welch and Steve Jones.",4,0,,384385,1980-01-01,1989-12-31,ML
2003–07,CD,YEAR_REGEX_1,TIME,time_reference,He was one of three original judges on the TV series Australian Idol (2003–07) and the first season (2005) of The X Factor.,5,0,,384385,2003-01-01,2023-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,He was one of three original judges on the TV series Australian Idol (2003–07) and the first season (2005) of The X Factor.,5,0,,384385,2005-01-01,2005-12-31,ML
27 April 1954,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mark Ronald Holden was born on 27 April 1954 to Helen (née King) and Ron Holden at Calvary Hospital, North Adelaide.",0,3,== Biography == | === Early years ===,384385,1954-04-27,1954-04-27,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, Holden enrolled at the University of Adelaide where he studied law for three years.",6,3,== Biography == | === Early years ===,384385,1972-01-01,1972-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, Holden was encouraged by a neighbour to audition for Adelaide Tonight, a local television show hosted by Ernie Sigley.",7,3,== Biography == | === Early years ===,384385,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973, Sigley moved to Melbourne and launched his own show The Ernie Sigley Show.",9,3,== Biography == | === Early years ===,384385,1973-01-01,1973-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Throughout 1973, Holden travelled between Melbourne and Adelaide, balancing his music and law degree.",11,3,== Biography == | === Early years ===,384385,1973-01-01,1973-12-31,ML
