time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"July 12 , 1984","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Chad Brownlee (born July 12, 1984) is a Canadian country music artist, songwriter, actor, and former ice hockey defenceman.",0,0,,25142200,1984-07-12,1984-07-12,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Brownlee was a draft pick for the Vancouver Canucks in 2003, going in the sixth round No. 190th overall.",0,2,== Sports career ==,25142200,2003-01-01,2003-12-31,ML
November 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His first single, ""The Best That I Can (Superhero)"", was released in November 2009.",1,4,== Music career ==,25142200,2009-11-01,2009-11-30,ML
August 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Brownlee's self-titled debut album, produced by Mitch Merrett, was released in August 2010 via MDM Recordings.",2,4,== Music career ==,25142200,2010-08-01,2010-08-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,He followed it up with Love Me or Leave Me in 2012.,3,4,== Music career ==,25142200,2012-01-01,2012-12-31,ML
"February 19 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Brownlee was nominated for a Juno Award for Country Album of the Year on February 19, 2013.",4,4,== Music career ==,25142200,2013-02-19,2013-02-19,ML
"June 3 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Brownlee's third album, The Fighters, was released on June 3, 2014.",6,4,== Music career ==,25142200,2014-06-03,2014-06-03,ML
April 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Brownlee landed his first #1 hit with ""Forever's Gotta Start Somewhere"" in April 2019.",7,4,== Music career ==,25142200,2019-04-01,2019-04-30,ML
"June 21 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"It was included on the EP Back in the Game, which was released on June 21, 2019 via Universal Music Canada.",8,4,== Music career ==,25142200,2019-06-21,2019-06-21,ML
"January 10 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Brownlee extended that to become his fourth album on January 10, 2020.",9,4,== Music career ==,25142200,2020-01-10,2020-01-10,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Brownlee's first role as an actor came in 2010 film Tooth Fairy as a unnamed hockey player with no lines.,0,6,== Acting career ==,25142200,2010-01-01,2010-12-31,ML
the 2021,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He is set to debut as a co-star in the 2021 film Range Roads as ""Bruce"", the ex-boyfriend of the main character ""Frankie"".",1,6,== Acting career ==,25142200,2021-01-01,2021-12-31,ML
A July 2020,DT NNP CD,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"A July 2020 Nielsen Music study found Brownlee to be the eighth-highest played Canadian artist on domestic radio in the first half of 2020, ahead of Brett Kissel and JP Saxe, and behind Dallas Smith and Drake.",12,4,== Music career ==,25142200,2020-07-01,2020-07-31,LLM
June 3rd,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On June 3rd, following a controversial social media post in light of the George Floyd protests and Black Lives Matter movement that some viewed as ""racist and Anti-semitic"", Brownlee was dropped from his record label.",10,4,== Music career ==,25142200,2020-06-03,2020-06-03,LLM
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After four years of playing for the NCAA's Minnesota State Mavericks (located in Mankato, Minn.), Brownlee made his professional debut with the ECHL's Idaho Steelheads playing a lone season with the club in the 2007–08 season before ending his playing career.",1,2,== Sports career ==,25142200,2003-01-01,2007-01-01,LLM
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Following a series of injuries, he turned his attention to music the following year.",0,4,== Music career ==,25142200,,,ML
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Brownlee was nominated for a Juno Award for Country Album of the Year on February 19, 2013.",4,4,== Music career ==,25142200,,,ML
April 21,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"The awards took place on April 21 in Regina, Saskatchewan.",5,4,== Music career ==,25142200,,,ML
