time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
9 June 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Nike Wagner (German pronunciation: [ˈniːkə ˈvaːɡnɐ]) (born 9 June 1945) is a German dramaturge, arts administrator and author.",0,0,,6389082,1945-06-09,1945-06-09,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"She directed the festival Kunstfest Weimar, and has been the director of the Beethovenfest from 2014.",1,0,,6389082,2014-01-01,2014-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"She grew up in Wahnfried, Bayreuth, until her father's death in 1966, whereupon her uncle Wolfgang Wagner had the house measured and asked her widowed mother to pay rent.",2,2,== Career ==,6389082,1966-01-01,1966-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"She studied musicology, literature and theatre in Berlin, and holds a Ph.D. from Northwestern University in Evanston, Illinois, obtained in 1980 under the direction of Erich Heller.",3,2,== Career ==,6389082,1980-01-01,1980-12-31,ML
am,VBP,HALFDAY_REGEX_1,TIME,,"She is the author of several important books on a variety of subjects, which include Karl Kraus (Geist und Geschlecht: Karl Kraus und die Erotik der Wiener Moderne, Frankfurt am Main, Suhrkamp, 1982 — a work based on her doctoral dissertation) and the Wagner family (The Wagners: The Dramas of a Musical Dynasty, Princeton, New Jersey, Princeton University Press, 2001).",0,3,== Career ==,6389082,,,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"She is the author of several important books on a variety of subjects, which include Karl Kraus (Geist und Geschlecht: Karl Kraus und die Erotik der Wiener Moderne, Frankfurt am Main, Suhrkamp, 1982 — a work based on her doctoral dissertation) and the Wagner family (The Wagners: The Dramas of a Musical Dynasty, Princeton, New Jersey, Princeton University Press, 2001).",0,3,== Career ==,6389082,1982-01-01,1982-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"She is the author of several important books on a variety of subjects, which include Karl Kraus (Geist und Geschlecht: Karl Kraus und die Erotik der Wiener Moderne, Frankfurt am Main, Suhrkamp, 1982 — a work based on her doctoral dissertation) and the Wagner family (The Wagners: The Dramas of a Musical Dynasty, Princeton, New Jersey, Princeton University Press, 2001).",0,3,== Career ==,6389082,2001-01-01,2001-12-31,ML
the July 2006,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"Her article questioning the propriety of public subsidies given to high-profile cultural events in general, and the Bayreuth Festival in particular (at present c. US$6.5 million annually), Im Fadenkreuz der Kulturpolitik, published in the July 2006 issue of Cicero: Magazin für politische Kultur, engendered controversy within Germany.",1,3,== Career ==,6389082,,,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999 Wagner became a member of the Deutsche Akademie für Sprache und Dichtung, and has served as its vice president since 2011.",0,4,== Career ==,6389082,1999-01-01,1999-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999 Wagner became a member of the Deutsche Akademie für Sprache und Dichtung, and has served as its vice president since 2011.",0,4,== Career ==,6389082,2011-01-01,2011-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, she made a bid for directorship of the Bayreuth Festival, together with Gérard Mortier, who had changed the Salzburg Festival, but did not expect to win.",1,4,== Career ==,6389082,2001-01-01,2001-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Wagner became the director of the Kunstfest Weimar, which she named Pèlerinages in honour of Liszt.",2,4,== Career ==,6389082,2004-01-01,2004-12-31,ML
September 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,She stood down from the post in September 2013.,3,4,== Career ==,6389082,2013-09-01,2013-09-30,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, she was named the director of the Beethovenfest, and assumed this post in January 2014.",0,5,== Career ==,6389082,2013-01-01,2013-12-31,ML
January 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In 2013, she was named the director of the Beethovenfest, and assumed this post in January 2014.",0,5,== Career ==,6389082,2014-01-01,2014-01-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Deutsche Bank, Member of the Advisory Board (since 2017)",0,8,== Other activities ==,6389082,2017-01-01,2017-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Nike Wagner, et al., Mann, sei nicht so hysterisch (Munich, Matthes und Seitz, 1991).",0,11,== Selected publications ==,6389082,1991-01-01,1991-12-31,ML
am,VBP,HALFDAY_REGEX_1,TIME,,"Nike Wagner, Wagner-Theater (Frankfurt am Main, Insel-Verlag, 1998).",0,12,== Selected publications ==,6389082,,,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Nike Wagner, Wagner-Theater (Frankfurt am Main, Insel-Verlag, 1998).",0,12,== Selected publications ==,6389082,1998-01-01,1998-12-31,ML
am,VBP,HALFDAY_REGEX_1,TIME,,"Nike Wagner, Traumtheater: Szenarien der Moderne (Frankfurt am Main, Insel-Verlag, 2001).",0,13,== Selected publications ==,6389082,,,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Nike Wagner, Traumtheater: Szenarien der Moderne (Frankfurt am Main, Insel-Verlag, 2001).",0,13,== Selected publications ==,6389082,2001-01-01,2001-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1999: member of the Deutsche Akademie für Sprache und Dichtung,0,15,== Awards ==,6389082,1999-01-01,1999-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,2012:,0,17,== Awards ==,6389082,2012-01-01,2012-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013: Order of Merit of the Free State of Thuringia,0,18,== Awards ==,6389082,2013-01-01,2013-12-31,ML
