time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015 he was named a New Zealand Arts Icon, the highest award given by the New Zealand Arts Foundation and the first composer to be so honoured.",4,0,,457705,2015-01-01,2015-12-31,ML
November 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2020, Body's status as an Arts Icon was suspended by the Arts Foundation following allegations that Body had sexually abused male students.",5,0,,457705,2020-11-01,2020-11-30,ML
7 October 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jack Body was born 7 October 1944 in Te Aroha, a town in the North Island farming district of the Waikato.",0,2,== Biography ==,457705,1944-10-07,1944-10-07,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"On completing secondary school, he applied for the Elam School of Fine Arts but instead chose to study music at the University of Auckland, beginning a Bachelor of Music in 1963.",6,2,== Biography ==,457705,1963-01-01,1963-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,In 1965 he was appointed organist and choirmaster of St. Aidan's Anglican Church in Remuera.,9,2,== Biography ==,457705,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating his BMus with first class Honours, Body began his Masters of Music in 1966, studying composition with Ron Tremain in his first year and Robin Maconie in his second.",10,2,== Biography ==,457705,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"He completed his MMus, along with an additional teaching degree, in 1967.",11,2,== Biography ==,457705,1967-01-01,1967-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, while president of the New Zealand Chapter of ISCM (International Society for Contemporary Music), Body organised a festival called Aucklanders and the Arts in the University of Auckland Student Union Building.",14,2,== Biography ==,457705,1967-01-01,1967-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,An Arts Council Grant in 1969 enabled Body to travel to Cologne to study at Mauricio Kagel’s Ferienkurse für Neue Musik.,15,2,== Biography ==,457705,1969-01-01,1969-12-31,ML
1969 to 1970,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"With an extension of the Arts Council Grant, Body was able to study at the Institute of Sonology in Utrecht, the Netherlands, from 1969 to 1970.",16,2,== Biography ==,457705,1969-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Returning home in 1970 via travels through Greece, North India, and Jakarta sparked Body's lifelong fascination with non-Western musical traditions.",17,2,== Biography ==,457705,1970-01-01,1970-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Body travelled to Bali and Java for four months in 1974, after which the Akademi Musik Indonesia in Yogyakarta (now in the Indonesian Arts Institute), invited him to return in 1976 as a guest lecturer.",19,2,== Biography ==,457705,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Body travelled to Bali and Java for four months in 1974, after which the Akademi Musik Indonesia in Yogyakarta (now in the Indonesian Arts Institute), invited him to return in 1976 as a guest lecturer.",19,2,== Biography ==,457705,1976-01-01,1976-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,1980 saw the retirement of Douglas Lilburn as composition professor at Victoria University (now the New Zealand School of Music); Body applied for and was offered the position.,4,3,== Biography ==,457705,1980-01-01,1980-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Body remained on the composition faculty of Victoria University until his retirement in 2009.,5,3,== Biography ==,457705,2009-01-01,2009-12-31,ML
