time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1962,CD,YEAR_REGEX_1,TIME,time_reference,"Lieutenant Commander Anthony A. Mitchell (August 26, 1918 – January 20, 2009), born Antonio Alberto Miceli, was an American clarinetist, composer and conductor who led the United States Navy Band from 1962 until his retirement from the Navy in 1968.",0,0,,32499833,1962-01-01,1962-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"Lieutenant Commander Anthony A. Mitchell (August 26, 1918 – January 20, 2009), born Antonio Alberto Miceli, was an American clarinetist, composer and conductor who led the United States Navy Band from 1962 until his retirement from the Navy in 1968.",0,0,,32499833,1968-01-01,1968-12-31,ML
26 August 1917,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mitchell was born on 26 August 1917 in Clearfield, Pennsylvania, the eldest of twelve children.",0,2,== Early life ==,32499833,1917-08-26,1917-08-26,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,In 1936 the nineteen-year-old Mitchell enlisted in the US Navy and moved to Washington D.C. to study at the newly established Navy School of Music.,5,2,== Early life ==,32499833,1936-01-01,1936-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,"In 1945 he became the clarinet soloist for the band, and the following year graduated from The Catholic University of America with a Bachelor of Music degree.",7,2,== Early life ==,32499833,1945-01-01,1945-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,"By 1956, he had risen to the rank of Warrant Officer, was promoted to Third",1,5,== Crash ==,32499833,1956-01-01,1956-12-31,ML
early 1960,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1960 Mitchell and band were on a Presidential tour of South America dubbed ""Operation Amigo"" when on 25 February the band  experienced its worst tragedy.",1,6,== Crash ==,32499833,1960-01-01,1960-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"Charles Brendler, retired from the Navy in 1962.",9,6,== Crash ==,32499833,1962-01-01,1962-12-31,ML
"February 26 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On the day Mitchell assumed his post (February 26, 1962), he led the US Navy band in Washington's official welcome to astronaut John Glenn.",11,6,== Crash ==,32499833,1962-02-26,1962-02-26,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,In 1963 the Navy Band under Lt.,0,8,== Band leader ==,32499833,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Organized by the Department of Defense, the special release was to raise funds for the National Cultural Center in Washington D.C. (renamed the John F. Kennedy Center for the Performing Arts in 1964).",3,8,== Band leader ==,32499833,1964-01-01,1964-12-31,ML
June 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 1963, the Navy Band's album entered the Billboard Top 40 album chart.",4,8,== Band leader ==,32499833,1963-06-01,1963-06-30,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,It was re-released on CD in 2009.,5,8,== Band leader ==,32499833,2009-01-01,2009-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Mitchell led the band on national tours, including its first ever performance at New York City's Carnegie Hall in 1966.",7,8,== Band leader ==,32499833,1966-01-01,1966-12-31,ML
"December 30 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Mitchell retired from the navy on December 30, 1968, with the rank of lieutenant commander.",0,10,== Retirement ==,32499833,1968-12-30,1968-12-30,ML
