time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"June 28 , 1929","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"McClure was born on June 28, 1929, in Rahway, New Jersey, United States.",0,2,== Biography ==,43142903,1929-06-28,1929-06-28,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,"After working in a number of other jobs, he obtained a junior position with the Carnegie Hall Recording Company in 1950.",5,2,== Biography ==,43142903,1950-01-01,1950-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In the late 1970s, he helped to record the strings on Pink Floyd's 1979 concept album, The Wall.",12,2,== Biography ==,43142903,1979-01-01,1979-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"His married his fourth wife, Susan Presson, in 1991, and she outlived him.",14,2,== Biography ==,43142903,1991-01-01,1991-12-31,ML
"June 17 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"McClure died on June 17, 2014, at his home in Belmont, Vermont, where he kept his Grammy Awards in a box in his barn.",16,2,== Biography ==,43142903,2014-06-17,2014-06-17,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,His first Grammy Award for Best Classical Album was in 1962 for Stravinsky Conducts.,0,4,== Awards ==,43142903,1962-01-01,1962-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,"An album he produced, Bernstein: Symphony No. 3 ‘Kaddish’, won the same award in 1965,  and he won his third Grammy for a classical music album in 1968 for Mahler: Symphony No. 8: Symphony of a Thousand with Leonard Bernstein conducting the London Symphony Orchestra.",1,4,== Awards ==,43142903,1965-01-01,1965-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"An album he produced, Bernstein: Symphony No. 3 ‘Kaddish’, won the same award in 1965,  and he won his third Grammy for a classical music album in 1968 for Mahler: Symphony No. 8: Symphony of a Thousand with Leonard Bernstein conducting the London Symphony Orchestra.",1,4,== Awards ==,43142903,1968-01-01,1968-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"He also won the Grammy Award for Best Musical Show Album in 1986 for the revival of West Side Story, written and conducted by Leonard Bernstein with José Carreras and Kiri Te Kanawa.",2,4,== Awards ==,43142903,1986-01-01,1986-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he was awarded the New York Choral Society's Robert De Cormier Lifetime Achievement Award.",3,4,== Awards ==,43142903,2014-01-01,2014-12-31,ML
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"From the early 1970s, he operated in a freelance capacity.",7,2,== Biography ==,43142903,1970-01-01,1974-12-31,LLM
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,He was soon employed as a recording engineer for Columbia Records and by the late 1950s became a producer.,6,2,== Biography ==,43142903,1957-01-01,1959-12-31,LLM
"June 28 , 1929 – June 17 , 2014","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"John Taylor McClure (June 28, 1929 – June 17, 2014) was an American recording engineer and record producer, who worked in the fields of classical music, jazz, and popular music.",0,0,,43142903,1929-06-28,2014-06-17,LLM
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the late 1970s, he helped to record the strings on Pink Floyd's 1979 concept album, The Wall.",12,2,== Biography ==,43142903,,,ML
