time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 10 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her self-titled solo debut EP was released March 10, 2015 on Concord Records.",1,0,,45431469,2015-03-10,2015-03-10,ML
"February 25 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 25, 2015, American Blues Scene premiered the track ""Didn't Do You No Good"" off the new EP.",3,0,,45431469,2015-02-25,2015-02-25,ML
May 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2019, she received Blues Music Awards for both Contemporary Blues Female Artist and Bass Instrumentalist.",4,0,,45431469,2019-05-01,2019-05-31,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the 2014 Blues Music Awards, Trampled Under Foot's album, Badlands, won the 'Contemporary Blues Album of the Year' category.",1,2,== Background ==,45431469,2014-01-01,2014-12-31,ML
September 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2015, her debut album, Wolf Den, was released on Concord Records.",0,4,== Career ==,45431469,2015-09-01,2015-09-30,ML
"March 10 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 10, 2018, Danielle Nicole's second release, Cry No More, peaked at number 1 in the Billboard Top Blues Albums Chart  and included producer collaborator Tony Braunagel; writers Danielle Schnebelen, Bill Withers, Prince, Jeff Paris, Tamara Champlin, Maia Sharp, Pam Rose, Anthony LaPeau and John Lardieri.",0,5,== Career ==,45431469,2018-03-10,2018-03-10,ML
"June , 2018","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,"Danielle Nicole along with Christone Ingram, did the warm up show for the Fourth Annual Utah Blues Festival June, 2018 at the State Room,  headlined with her band, Brandon Miller and Kris Schnebelen at the International Blues Festival in Canada in July 2018, and at the Bean Blossom Blues Festival in Indiana in August 2018.",0,6,== Career ==,45431469,2018-06-16,2018-06-16,ML
July 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Danielle Nicole along with Christone Ingram, did the warm up show for the Fourth Annual Utah Blues Festival June, 2018 at the State Room,  headlined with her band, Brandon Miller and Kris Schnebelen at the International Blues Festival in Canada in July 2018, and at the Bean Blossom Blues Festival in Indiana in August 2018.",0,6,== Career ==,45431469,2018-07-01,2018-07-31,ML
August 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Danielle Nicole along with Christone Ingram, did the warm up show for the Fourth Annual Utah Blues Festival June, 2018 at the State Room,  headlined with her band, Brandon Miller and Kris Schnebelen at the International Blues Festival in Canada in July 2018, and at the Bean Blossom Blues Festival in Indiana in August 2018.",0,6,== Career ==,45431469,2018-08-01,2018-08-31,ML
November 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She performed with an orchestra her tribute to Etta James and Aretha Franklin at Knuckleheads Saloon November 2018 and, in February 2019, was part of a cruise and concert at Knuckleheads for the Michael Ledbetter Foundation.",1,6,== Career ==,45431469,2018-11-01,2018-11-30,ML
February 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She performed with an orchestra her tribute to Etta James and Aretha Franklin at Knuckleheads Saloon November 2018 and, in February 2019, was part of a cruise and concert at Knuckleheads for the Michael Ledbetter Foundation.",1,6,== Career ==,45431469,2019-02-01,2019-02-28,ML
May 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2019, Danielle Nicole's album Cry No More, received two Blues Music Awards for Contemporary Blues Female Artist and Bass Instrumentalist and garnered three additional Independent Blues Awards in September 2019 for best R&B Soul CD, Music Video for the album's title track, and R&B Soul Song for Prince's ""How Come U Don't Call Me Anymore?"".",3,7,== Career ==,45431469,2019-05-01,2019-05-31,ML
September 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2019, Danielle Nicole's album Cry No More, received two Blues Music Awards for Contemporary Blues Female Artist and Bass Instrumentalist and garnered three additional Independent Blues Awards in September 2019 for best R&B Soul CD, Music Video for the album's title track, and R&B Soul Song for Prince's ""How Come U Don't Call Me Anymore?"".",3,7,== Career ==,45431469,2019-09-01,2019-09-30,ML
June 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2021, Danielle was awarded the Blues Foundation's Music Award for bass instrumentalist In August 2021, Danielle paired with Bonfire Music to oversee the Danielle Nicole Band's booking and tour schedule.",4,7,== Career ==,45431469,2021-06-01,2021-06-30,ML
August 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2021, Danielle was awarded the Blues Foundation's Music Award for bass instrumentalist In August 2021, Danielle paired with Bonfire Music to oversee the Danielle Nicole Band's booking and tour schedule.",4,7,== Career ==,45431469,2021-08-01,2021-08-31,ML
"March 10 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Danielle Nicole (March 10, 2015)",0,10,== Discography == | === EPs ===,45431469,2015-03-10,2015-03-10,ML
"September 15 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Wolf Den (September 15, 2015)",0,12,== Discography == | === Albums ===,45431469,2015-09-15,2015-09-15,ML
