time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"July 14 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"John Edward Madela Tajanlangit (born July 14, 1977), better known by his stage name, Jed Madela, is a Filipino singer, recording artist, songwriter, TV host, entertainer, and occasional actor.",0,0,,6435742,1977-07-14,1977-07-14,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, 16 Asian countries participated in the Voice of Asia consisting of 18 contestants.",0,8,== Career ==,6435742,2003-01-01,2003-12-31,ML
the 2005,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Jed made waves during the 2005 World Championship of the Performing Arts (WCOPA) in Hollywood California when he single-handedly won all major industry awards, 6 gold medals for all 6 categories he joined, the Champion Vocalist World Star Trophy, and the most coveted and ultimate title ""Grand Champion Performer of the World"", the first Filipino to win the title.",1,9,== Career ==,6435742,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"He also released his first Christmas CD, ""The Voice Of Christmas"" in 2007, which also went gold.",1,11,== Career ==,6435742,2007-01-01,2007-12-31,ML
January 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2015, he quietly launched his latest album ""Iconic"" without notice, making him the first Filipino artist to release an album unannounced.",0,12,== Career ==,6435742,2015-01-01,2015-01-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,I'll Be Around (2003),0,22,== Discography ==,6435742,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Songs Rediscovered (2004),0,23,== Discography ==,6435742,2004-01-01,2004-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,The Voice of Christmas (2007),0,24,== Discography ==,6435742,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Only Human (2007),0,25,== Discography ==,6435742,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Songs Rediscovered 2: The Ultimate OPM Playlist (2009),0,26,== Discography ==,6435742,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,The Classics Album (2010),0,27,== Discography ==,6435742,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Breathe Again (2011),0,28,== Discography ==,6435742,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,All Original (2013),0,29,== Discography ==,6435742,2013-01-01,2013-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,Iconic (2015),0,30,== Discography ==,6435742,2015-01-01,2015-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,Superhero (2019),0,31,== Discography ==,6435742,2019-01-01,2019-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He has never been married, nor has no children; he is currently single as of the moment.",1,4,== Personal life ==,6435742,,,ML
3 days,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He ranked 1st place consistently for 3 days in the internet poll survey, and was given the ""People's Choice Award"" on the finals night for being the Grand Champion in the internet polls.",2,8,== Career ==,6435742,,,ML
Five months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Five months later, Mainhill Awards of Kazakhstan awarded him as the ""Best Voice of Asia Male Singer of the Year 2003"".",5,8,== Career ==,6435742,,,ML
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"For Broadway (""Home""), pop duet (with Rizza Navales, they sang (""Last Night of the World""), gospel (""Take Me Out of the Dark""), and for the final song that made him as the grand champion, he sang Aerosmith's ""I Don't Wanna Miss A Thing"".",3,10,== Career ==,6435742,,,ML
first Christmas,JJ NNP,ORDINAL_REGEX_1 HOLIDAY_REGEX,NUMERAL TIME,time_reference,"He also released his first Christmas CD, ""The Voice Of Christmas"" in 2007, which also went gold.",1,11,== Career ==,6435742,,,ML
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,"He also experiments with new sound and sumptuous beats with EDM-laced tracks such as his remake of Christina Aguilera's pop ballad ""Beautiful,"" “Like A Prayer (Brian Cua Sunset Remix),"" “Beautiful (Moophs Remix),"" and his original composition ""Welcome to My World,"" which acts as the album's opening and closing tracks served up in two versions.",3,12,== Career ==,6435742,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,He is currently enjoying sell-out concerts in the Philippines and around the world.,6,12,== Career ==,6435742,,,ML
Sunday,NNP,WEEK_REGEX,TIME,time_reference,"He is also a mainstay of ABS CBN's Sunday noontime show ASAP, a mentor on Your Face Sounds Familiar and",7,12,== Career ==,6435742,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"a regular judge on Tawag Ng Tanghalan, an amateur singing competition currently aired as a segment of the noontime show It's Showtime.",0,13,== Career ==,6435742,,,ML
of Christmas,IN NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,The Voice of Christmas (2007),0,24,== Discography ==,6435742,,,ML
