time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
20 May 1939,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"María Luisa Ozaita Marqués (20 May 1939, in Barakaldo, Spain – 5 April 2017, in Madrid, Spain) was a Spanish pianist, harpsichordist, musicologist, conductor and composer.",0,0,,29290817,1939-05-20,1939-05-20,ML
5 April 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"María Luisa Ozaita Marqués (20 May 1939, in Barakaldo, Spain – 5 April 2017, in Madrid, Spain) was a Spanish pianist, harpsichordist, musicologist, conductor and composer.",0,0,,29290817,2017-04-05,2017-04-05,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,Prelude and Dance with four variations (1982),0,6,== Works ==,29290817,1982-01-01,1982-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Suite, Op 61 (1991)",0,7,== Works ==,29290817,1991-01-01,1991-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,Suggestions bowling alleys (1991),0,8,== Works ==,29290817,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Microparts guitar [Suite] (1994): [I.] Prelude, [II.]",0,9,== Works ==,29290817,1994-01-01,1994-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Nana (1999),0,10,== Works ==,29290817,1999-01-01,1999-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Obscura lyrics (1999),0,11,== Works ==,29290817,1999-01-01,1999-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Tribute to Bernard Shaw (2005),0,12,== Works ==,29290817,2005-01-01,2005-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Prelude and mosaic, Op 65 (2005)",0,13,== Works ==,29290817,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Nice trio (2007),0,14,== Works ==,29290817,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Suggestive Quintet (2007),0,15,== Works ==,29290817,2007-01-01,2007-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Theme with Variations (2010)Her compositions have been recorded in RNE (Radio Classic), including Tema con variaciones for piano.",0,16,== Works ==,29290817,2010-01-01,2010-12-31,ML
5 April 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"María Luisa Ozaita died in Madrid on 5 April 2017, at the age of 77.",0,18,== Death ==,29290817,2017-04-05,2017-04-05,ML
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,"Ozaita performed internationally in Europe, North America and Eastern Europe, and her compositions have also been performed internationally.",3,2,== Biography ==,29290817,,,ML
