time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1858–1931,CD,YEAR_REGEX_1,TIME,time_reference,"Among Abay's students was his nephew, a historian, philosopher, and poet Shakarim Qudayberdiuli (1858–1931).",0,11,== Legacy ==,175044,1858-01-01,1931-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, the 150th anniversary of Abay's birth, UNESCO celebrated it with the ""year of Abai"" event.",2,12,== Legacy ==,175044,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"A film on the life of Abay was made by Kazakhfilm in 1995, titled Abai.",3,12,== Legacy ==,175044,1995-01-01,1995-12-31,ML
December 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Another film describing his father's life was made in December 2015, titled ""Qunanbai"".",5,12,== Legacy ==,175044,2015-12-01,2015-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Qunanbai film has been selected for the 12th Kazan International Muslim Film Festival.",6,12,== Legacy ==,175044,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Abay Qunanbaiuly was chosen as one of the nominees in the ""proposed candidates"" category of the national project «El Tulgasy» (Name of the Motherland)",8,12,== Legacy ==,175044,2016-01-01,2016-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, the government of Kazakhstan announced plans to celebrate the 175th anniversary of his birthday throughout the year.",11,12,== Legacy ==,175044,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, the Park and memorial plaque in honor of Abay opened in Antalya, Turkey.",12,12,== Legacy ==,175044,2020-01-01,2020-12-31,ML
May 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Moscow protests in May 2012 ==,1,16,== Moscow protests in May 2012 ==,175044,2012-05-01,2012-05-31,ML
9 May 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 9 May 2012, after two days of protests in Moscow following Vladimir Putin's inauguration as President of the Russian Federation for the third term, protesters set up camp near the monument to Abai Qunanbaiuli on the Chistoprudny Boulevard in central Moscow, close to the embassy of Kazakhstan.",0,17,== Moscow protests in May 2012 ==,175044,2012-05-09,2012-05-09,ML
the 1995,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,IMDB page for the 1995 biopic,0,24,== External links ==,175044,1995-01-01,1995-12-31,ML
10 August 1845 – 6 July 1904,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Ibrahim (Abai) Qunanbaiuly (Абай Құнанбайұлы; 10 August 1845 – 6 July 1904) was a Kazakh poet, composer and Hanafi Maturidi theologian philosopher.",0,0,,175044,1845-08-10,1904-07-06,LLM
now,RB,TIMELINE_REGEX,TIME,time_reference,Abai was born in Karauyl village in Chingiz volost of Semipalatinsk uyezd of the Russian Empire (this is now in Abay District of East Kazakhstan).,0,3,== Life == | === Early life and education ===,175044,,,ML
the first few years,DT JJ JJ NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL MODIFIER TIME,time_reference,"They named him Ibrahim, as the family was Muslim, and he stuck with the name for the first few years of his life.",2,3,== Life == | === Early life and education ===,175044,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"During his early childhood years in Ryza’s tutelage, he received the nickname “Abai” (which means “careful”), a nickname that stayed with him for the rest of his life.",1,4,== Life == | === Early life and education ===,175044,,,ML
eastern,JJ,HOLIDAY_REGEX,TIME,time_reference,"Moreover, he was fond of reading eastern poetry, including the Shahnameh and 1000 and 1 night.",4,4,== Life == | === Early life and education ===,175044,,,ML
Today,NN,TIMELINE_REGEX,TIME,time_reference,"Today, Kazakhs revere Abay as one of the first folk heroes to enter into the national consciousness of his people.",1,9,== Legacy ==,175044,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In 1995, the 150th anniversary of Abay's birth, UNESCO celebrated it with the ""year of Abai"" event.",2,12,== Legacy ==,175044,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,The idea of the project was to select the most significant and famous citizens of Kazakhstan whose names are now associated with the achievements of the country.,9,12,== Legacy ==,175044,,,ML
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 2020, the government of Kazakhstan announced plans to celebrate the 175th anniversary of his birthday throughout the year.",11,12,== Legacy ==,175044,,,ML
two days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"On 9 May 2012, after two days of protests in Moscow following Vladimir Putin's inauguration as President of the Russian Federation for the third term, protesters set up camp near the monument to Abai Qunanbaiuli on the Chistoprudny Boulevard in central Moscow, close to the embassy of Kazakhstan.",0,17,== Moscow protests in May 2012 ==,175044,,,ML
several days,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"OccupyAbai was among the top ranking hashtags on Twitter for several days thanks to Russian opposition leader Alexey Navalny who set up a meeting with his followers next to Abai Qunanbaiuly's monument in Moscow that he called ""a monument to some unknown Kazakh"".",2,17,== Moscow protests in May 2012 ==,175044,,,ML
