time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1 November 1847,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,2,1847-11-01,1847-11-01,ML
"September 18 , 1851","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,2,1851-09-18,1851-09-18,ML
"November 1 , 1851","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,2,1851-11-01,1851-11-01,ML
1852,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1852-01-01,1852-12-31,ML
1852,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1852-01-01,1852-12-31,ML
1856,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1856-01-01,1856-12-31,ML
24 August 1860,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,4,1860-08-24,1860-08-24,ML
1865,CD,YEAR_REGEX_1,TIME,time_reference,5,4,1865-01-01,1865-12-31,ML
1868,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1868-01-01,1868-12-31,ML
30 March 1870,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,7,1870-03-30,1870-03-30,ML
of 1872,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,9,1872-01-01,1872-12-31,ML
2 April 1872,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,11,1872-04-02,1872-04-02,ML
October 1872,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,11,1872-10-01,1872-10-31,ML
July 1874,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,12,1874-07-01,1874-07-31,ML
of 1874,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,12,1874-01-01,1874-12-31,ML
