time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1960,CD,YEAR_REGEX_1,TIME,time_reference,"Born in Britain, Sacks received his medical degree from The Queen's College, Oxford in 1960, before moving to the United States, where he spent most of his career.",1,0,,169494,1960-01-01,1960-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"His treatment of those patients became the basis of his 1973 book Awakenings, which was adapted into an Academy Award-nominated film in 1990, starring Robin Williams and Robert De Niro.",4,0,,169494,1973-01-01,1973-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"His treatment of those patients became the basis of his 1973 book Awakenings, which was adapted into an Academy Award-nominated film in 1990, starring Robin Williams and Robert De Niro.",4,0,,169494,1990-01-01,1990-12-31,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Sacks was awarded a CBE for services to medicine in the 2008 Birthday Honours.,0,2,,169494,2008-01-01,2008-12-31,ML
June 1990,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Oliver Wolf Sacks was born in Cricklewood, London, England, the youngest of four children born to Jewish parents: Samuel Sacks, a Lithuanian Jewish doctor (died June 1990), and Muriel Elsie Landau, one of the first female surgeons in England (died 1972), who was one of 18 siblings.",0,4,== Early life ==,169494,1990-06-01,1990-06-30,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Oliver Wolf Sacks was born in Cricklewood, London, England, the youngest of four children born to Jewish parents: Samuel Sacks, a Lithuanian Jewish doctor (died June 1990), and Muriel Elsie Landau, one of the first female surgeons in England (died 1972), who was one of 18 siblings.",0,4,== Early life ==,169494,1972-01-01,1972-12-31,ML
December 1939,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 1939, when Sacks was six years old, he and his older brother Michael were evacuated from London to escape the Blitz, and sent to a boarding school in the Midlands where he remained until 1943.",2,4,== Early life ==,169494,1939-12-01,1939-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,"In December 1939, when Sacks was six years old, he and his older brother Michael were evacuated from London to escape the Blitz, and sent to a boarding school in the Midlands where he remained until 1943.",2,4,== Early life ==,169494,1943-01-01,1943-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,"He entered The Queen's College, Oxford in 1951, obtaining a BA degree in physiology and biology in 1956.",8,4,== Early life ==,169494,1951-01-01,1951-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,"He entered The Queen's College, Oxford in 1951, obtaining a BA degree in physiology and biology in 1956.",8,4,== Early life ==,169494,1956-01-01,1956-12-31,ML
