time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 27 , 1963","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Marc David Maron (born September 27, 1963) is an American stand-up comedian, podcaster, writer, actor, and musician.",0,0,,1584216,1963-09-27,1963-09-27,ML
1993 to 1994,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He hosted Comedy Central's Short Attention Span Theater from 1993 to 1994, replacing Jon Stewart.",1,1,,1584216,1993-01-01,1994-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,He was also a regular guest on Tough Crowd with Colin Quinn and hosted the short-lived 2002 American version of the British game show Never Mind the Buzzcocks on VH1.,2,1,,1584216,2002-01-01,2002-12-31,ML
2004 to 2009,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He was a regular on the left-wing radio network Air America from 2004 to 2009, hosting The Marc Maron Show and co-hosting Morning Sedition and Breakroom Live.",3,1,,1584216,2004-01-01,2009-12-31,ML
September 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2009, soon after Breakroom Live was cancelled, Maron began hosting the twice-weekly podcast WTF with Marc Maron where he interviews comedians, authors, musicians, and celebrities in his garage in Highland Park, Los Angeles, California.",4,1,,1584216,2009-09-01,2009-09-30,ML
2013 to 2016,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2013 to 2016, he starred in his own IFC television comedy series, Maron, for which he also served as executive producer and occasional writer.",6,1,,1584216,2013-01-01,2016-12-31,ML
2017 to 2019,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,From 2017 to 2019 he co-starred in the Netflix comedy series GLOW.,7,1,,1584216,2017-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,He also had a minor role in 2019's Joker.,8,1,,1584216,2019-01-01,2019-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986, Maron graduated from Boston University with a B.A. in English literature.",7,3,== Early life ==,1584216,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,Maron first performed standup in 1987 when he was 24 years old.,0,5,== Career ==,1584216,1987-01-01,1987-12-31,ML
of 1994,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the summer of 1994, he appeared a few times on Monday open-mic night, coordinated by Tracey Metzger, at the now-closed Greenwich Village location of the Boston Comedy Club.",3,5,== Career ==,1584216,1994-01-01,1994-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He frequently appeared in the live alternative standup series he had organized with Janeane Garofalo called Eating It, which used the rock bar Luna Lounge in New York's Lower East Side as its venue, from the 1990s until the building was razed in 2005.",7,5,== Career ==,1584216,1990-01-01,1999-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"He frequently appeared in the live alternative standup series he had organized with Janeane Garofalo called Eating It, which used the rock bar Luna Lounge in New York's Lower East Side as its venue, from the 1990s until the building was razed in 2005.",7,5,== Career ==,1584216,2005-01-01,2005-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"His first one-man show, Jerusalem Syndrome, had an extended off-Broadway run in 2000 and was released in book form in 2001.",8,5,== Career ==,1584216,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"His first one-man show, Jerusalem Syndrome, had an extended off-Broadway run in 2000 and was released in book form in 2001.",8,5,== Career ==,1584216,2001-01-01,2001-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he began workshopping another one-man show, Scorching The Earth.",9,5,== Career ==,1584216,2009-01-01,2009-12-31,ML
May 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2008, he toured with Eugene Mirman and Andy Kindler in Stand Uppity: Comedy That Makes You Feel Better About Yourself and Superior to Others.",0,6,== Career ==,1584216,2008-05-01,2008-05-31,ML
January 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2009, a collaboration with Sam Seder which had begun in September 2007 as a weekly hour-long video webcast became Breakroom Live with Maron & Seder, produced by Air America.",1,6,== Career ==,1584216,2009-01-01,2009-01-31,ML
September 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2009, a collaboration with Sam Seder which had begun in September 2007 as a weekly hour-long video webcast became Breakroom Live with Maron & Seder, produced by Air America.",1,6,== Career ==,1584216,2007-09-01,2007-09-30,ML
July 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Until its cancellation in July 2009, the show was webcast live weekdays at 3 pm Eastern, with episodes archived for later viewing as well.",2,6,== Career ==,1584216,2009-07-01,2009-07-31,ML
October 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2013, Maron released his first hour-long special via Netflix titled, Marc Maron: Thinky Pain.",2,7,== Career ==,1584216,2013-10-01,2013-10-31,ML
December 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Maron would follow this with another special titled, More Later, which he released in December 2015, on the website Epix.",3,7,== Career ==,1584216,2015-12-01,2015-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Kliph Nesteroff's 2015 book The Comedians: Drunks, Thieves, Scoundrels and the History of American Comedy is dedicated to Maron.",4,7,== Career ==,1584216,2015-01-01,2015-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"From almost the first day of the liberal talk radio network Air America's broadcasts in 2004, Maron co-hosted Morning Sedition, a three-hour early-morning radio show with Mark Riley that aired weekdays from 6 am to 9 am Eastern time.",0,9,== Career == | === Radio ===,1584216,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"As 2005 came to an end, it became known that Maron's contract would not be renewed on its December 1, 2005, end date because of problems with then Air America executive Danny Goldberg.",3,9,== Career == | === Radio ===,1584216,2005-01-01,2005-12-31,ML
"December 1 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"As 2005 came to an end, it became known that Maron's contract would not be renewed on its December 1, 2005, end date because of problems with then Air America executive Danny Goldberg.",3,9,== Career == | === Radio ===,1584216,2005-12-01,2005-12-01,ML
"November 28 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 28, 2005, it was officially announced that Maron's contract had not been renewed.",5,9,== Career == | === Radio ===,1584216,2005-11-28,2005-11-28,ML
"December 16 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"His last Morning Sedition broadcast was on December 16, 2005, and the show was discontinued shortly thereafter.",6,9,== Career == | === Radio ===,1584216,2005-12-16,2005-12-16,ML
"February 28 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 28, 2006, Maron began hosting a nighttime radio program with Jim Earl as a sidekick for KTLK Progressive Talk 1150AM in Los Angeles called The Marc Maron Show from 10:00 pm until midnight PST.",7,9,== Career == | === Radio ===,1584216,2006-02-28,2006-02-28,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Marc and Sam Seder expanded their prior collaboration on a weekly hour-long video webcast (streamed at The Sam Seder Show website) into a daily show (and ""post-show chat"") produced by Air America Media called Maron v. Seder.",13,9,== Career == | === Radio ===,1584216,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,The show became Breakroom Live with Maron & Seder starting in 2009 and could be viewed on Air America Media's website.,14,9,== Career == | === Radio ===,1584216,2009-01-01,2009-12-31,ML
"July 15 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 15, 2009, after less than one year, Air America Media canceled Breakroom Live.",15,9,== Career == | === Radio ===,1584216,2009-07-15,2009-07-15,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"On the final Breakroom Live webcast, Maron said that this marked the third time since 2005 he'd been told by an executive at the network that his services would not be required in the immediate future.",18,9,== Career == | === Radio ===,1584216,2005-01-01,2005-12-31,ML
"September 1 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 1, 2009, Maron began a twice-weekly podcast called WTF with Marc Maron.",0,11,== Career == | === WTF with Marc Maron podcast ===,1584216,2009-09-01,2009-09-01,ML
