time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
12 May 1989,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Eleftheria Eleftheriou (Greek: Ελευθερία Ελευθερίου; Greek pronunciation: [elefθeˈri.a elefθeˈri.u]; born 12 May 1989) is a Greek Cypriot singer, musician, and actress.",0,0,,26724716,1989-05-12,1989-05-12,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Shortly after her elimination, Sony Music Greece signed her and submitted her as a candidate to represent Greece in the Eurovision Song Contest 2010.",2,0,,26724716,2010-01-01,2010-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Eleftheriou had previously participated in the Cypriot national final for the Eurovision Song Contest 2006 with the song ""Play That Melody To Me"" featuring Maria Zorli, finishing seventh in the final.",0,1,,26724716,2006-01-01,2006-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Eleftheriou represented Greece in the Eurovision Song Contest 2012, with the song ""Aphrodisiac"", where she placed 17th (9th on the televoting).",1,1,,26724716,2012-01-01,2012-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"That same year, Eleftheriou was a candidate to represent Cyprus in the Eurovision Song Contest 2006 with the song ""Play That Melody to Me"" featuring Maria Zorli.",5,3,== Early life ==,26724716,2006-01-01,2006-12-31,ML
2008–2009,CD,YEAR_REGEX_1,TIME,time_reference,2008–2009:,1,5,== Career == | === 2008–2009: The X Factor ===,26724716,2008-01-01,2009-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Eleftheriou auditioned for the first season of new talent show The X Factor Greece.",0,6,== Career == | === 2008–2009: The X Factor ===,26724716,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"A year later in 2009, Eleftheriou once again tried out for the show, and received four out of four yeses.",2,6,== Career == | === 2008–2009: The X Factor ===,26724716,2009-01-01,2009-12-31,ML
2010–2011,CD,YEAR_REGEX_1,TIME,time_reference,=== 2010–2011: Professional debut and Eurovision 2010 =,0,14,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-01-01,2011-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,=== 2010–2011: Professional debut and Eurovision 2010 =,0,14,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-01-01,2010-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Shortly after her elimination, Sony Music Greece signed Eleftheria and submitted her as a candidate to represent Greece in the Eurovision Song Contest 2010.",0,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-01-01,2010-12-31,ML
5 March 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Both Greek and English versions of the song were released as digital downloads on 5 March 2010.,5,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-03-05,2010-03-05,ML
11 December 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Eleftheriou started appearing with Sakis Rouvas and Tamta at S-Club on 11 December 2009.,6,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2009-12-11,2009-12-11,ML
19 August 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 19 August 2010, she started appearing with Nikos Vertis at club Orama in Thessaloniki.",7,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-08-19,2010-08-19,ML
6 October 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 6 October 2010, Eleftheriou released her new single titled ""Otan Hamilonoume To Fos"" (When we dim the lights) with music by Giannis Iermias and lyrics by Faidon Samsidis.",9,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2010-10-06,2010-10-06,ML
March 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2011, Eleftheria was featured on DJ duo HouseTwins' track ""Never"", credited under the name Elle.",10,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2011-03-01,2011-03-31,ML
1 December 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 1 December 2011, Eleftheriou announced that she had left Sony Music Greece and signed with Universal Music Greece.",12,15,== Career == | === 2010–2011: Professional debut and Eurovision 2010 ===,26724716,2011-12-01,2011-12-01,ML
2012–present,CD,YEAR_REGEX_1,TIME,time_reference,=== 2012–present:,0,16,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-01-01,,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,Eurovision 2012,1,16,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-01-01,2012-12-31,ML
5 March 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 5 March 2012, it was announced that Eleftheria was one of four acts competing to represent Greece in the Eurovision Song Contest 2012, with the song ""Aphrodisiac"".",0,17,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-03-05,2012-03-05,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"On 5 March 2012, it was announced that Eleftheria was one of four acts competing to represent Greece in the Eurovision Song Contest 2012, with the song ""Aphrodisiac"".",0,17,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-01-01,2012-12-31,ML
12 March 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 12 March 2012, Eleftheria won the national selection and represented Greece in the Eurovision Song Contest 2012 which was held in Baku, Azerbaijan.",1,17,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-03-12,2012-03-12,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"On 12 March 2012, Eleftheria won the national selection and represented Greece in the Eurovision Song Contest 2012 which was held in Baku, Azerbaijan.",1,17,== Career == | === 2012–present: Eurovision 2012 ===,26724716,2012-01-01,2012-12-31,ML
