time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 6 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Christopher Alan Broderick (born March 6, 1970) is an American musician, best known as the former guitarist of the heavy metal band Megadeth.",0,0,,2024163,1970-03-06,1970-03-06,ML
2001 and 2003,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Before joining Megadeth and while still in Jag Panzer, he was also a touring guitarist for Nevermore between 2001 and 2003 and then again between 2006 and 2007.",2,0,,2024163,2001-01-01,2003-12-31,ML
2006 and 2007,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Before joining Megadeth and while still in Jag Panzer, he was also a touring guitarist for Nevermore between 2001 and 2003 and then again between 2006 and 2007.",2,0,,2024163,2006-01-01,2007-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"He was a standout player in the Denver music scene from 1988 on in bands Grey Haven, Industrial Eden (guitarist/lead vocalist) and Killing Time.",2,4,== Biography == | === Early years ===,2024163,1988-01-01,1988-12-31,ML
1997–2008,CD,YEAR_REGEX_1,TIME,time_reference,Jag Panzer (1997–2008),1,6,== Biography == | === Jag Panzer (1997–2008) ===,2024163,1997-01-01,2008-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, guitarist Joey Tafolla left Jag Panzer for the second time, citing a lack of interest in playing heavy metal.",0,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"1998's The Age of Mastery, 2000's Thane to the Throne (a concept album about William Shakespeare's play Macbeth), 2001's Mechanized Warfare, 2003's compilation album Decade of the Nail Spiked Bat and 2004's Casting the Stones.",5,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,1998-01-01,1998-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"1998's The Age of Mastery, 2000's Thane to the Throne (a concept album about William Shakespeare's play Macbeth), 2001's Mechanized Warfare, 2003's compilation album Decade of the Nail Spiked Bat and 2004's Casting the Stones.",5,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"1998's The Age of Mastery, 2000's Thane to the Throne (a concept album about William Shakespeare's play Macbeth), 2001's Mechanized Warfare, 2003's compilation album Decade of the Nail Spiked Bat and 2004's Casting the Stones.",5,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"1998's The Age of Mastery, 2000's Thane to the Throne (a concept album about William Shakespeare's play Macbeth), 2001's Mechanized Warfare, 2003's compilation album Decade of the Nail Spiked Bat and 2004's Casting the Stones.",5,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"1998's The Age of Mastery, 2000's Thane to the Throne (a concept album about William Shakespeare's play Macbeth), 2001's Mechanized Warfare, 2003's compilation album Decade of the Nail Spiked Bat and 2004's Casting the Stones.",5,7,== Biography == | === Jag Panzer (1997–2008) ===,2024163,2004-01-01,2004-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"After the release of the album, This Godless Endeavor, he began once again to tour with Nevermore until joining Megadeth in 2008.",1,9,"== Biography == | === Nevermore (2001–2003, 2006–2007) ===",2024163,2008-01-01,2008-12-31,ML
2008–2014,CD,YEAR_REGEX_1,TIME,time_reference,Megadeth (2008–2014),1,10,== Biography == | === Megadeth (2008–2014) ===,2024163,2008-01-01,2014-12-31,ML
late 2007,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In late 2007, rumors had been circulating that Megadeth guitarist Glen Drover had left the band.",0,11,== Biography == | === Megadeth (2008–2014) ===,2024163,2007-01-01,2007-12-31,ML
