time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"June 18 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Joshua William Dun (born June 18, 1988) is an American musician.",0,0,,41654838,1988-06-18,1988-06-18,ML
March 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2010, Dun joined House of Heroes after the band's drummer, Colin Rigsby, took a break to spend more time with his family.",0,6,== Career == | === House of Heroes ===,41654838,2010-03-01,2010-03-31,ML
"July 8 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"As a duo Twenty One Pilots released the band's second studio album, Regional at Best, on July 8, 2011, and signed with record label Fueled by Ramen, a subsidiary of Atlantic Records, in April 2012.",4,8,== Career == | === Twenty One Pilots ===,41654838,2011-07-08,2011-07-08,ML
April 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"As a duo Twenty One Pilots released the band's second studio album, Regional at Best, on July 8, 2011, and signed with record label Fueled by Ramen, a subsidiary of Atlantic Records, in April 2012.",4,8,== Career == | === Twenty One Pilots ===,41654838,2012-04-01,2012-04-30,ML
"January 8 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Twenty One Pilots' third studio album, Vessel, was released on January 8, 2013, through Fueled by Ramen.",5,8,== Career == | === Twenty One Pilots ===,41654838,2013-01-08,2013-01-08,ML
"May 17 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The band's fourth studio album, Blurryface, was released on May 17, 2015, two days ahead of its intended release date.",6,8,== Career == | === Twenty One Pilots ===,41654838,2015-05-17,2015-05-17,ML
"October 5 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Their fifth studio album, Trench, was released on October 5, 2018.",8,8,== Career == | === Twenty One Pilots ===,41654838,2018-10-05,2018-10-05,ML
"April 9 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 9, 2020, the duo released a new single ""Level of Concern"".",10,8,== Career == | === Twenty One Pilots ===,41654838,2020-04-09,2020-04-09,ML
"December 8 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On December 8, 2020, Twenty One Pilots released a Christmas song, titled ""Christmas Saves the Year"", during a Twitch livestream hosted by Joseph.",13,8,== Career == | === Twenty One Pilots ===,41654838,2020-12-08,2020-12-08,ML
"May 21 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The duo's sixth studio album, Scaled and Icy, was released on May 21, 2021.",14,8,== Career == | === Twenty One Pilots ===,41654838,2021-05-21,2021-05-21,ML
