time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1933 to 1941,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,2,1933-01-01,1941-12-31,ML
1942 to 1943,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,5,1942-01-01,1943-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1943-01-01,1943-12-31,ML
the 1947,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,5,1947-01-01,1947-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,4,5,1944-01-01,1944-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1946-01-01,1946-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1947-01-01,1947-12-31,ML
1946–1948,CD,YEAR_REGEX_1,TIME,time_reference,5,6,1946-01-01,1948-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,6,6,1949-01-01,1949-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7,1950-01-01,1959-12-31,ML
1955 to 1957,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,7,1955-01-01,1957-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,3,7,1994-01-01,1994-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,10,7,1956-01-01,1956-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,10,7,1962-01-01,1962-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1960-01-01,1960-12-31,ML
1963–1964,CD,YEAR_REGEX_1,TIME,time_reference,7,9,1963-01-01,1964-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,9,9,1970-01-01,1970-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,11,9,1967-01-01,1967-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10,1980-01-01,1989-12-31,ML
The 1996,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,10,1996-01-01,1996-12-31,ML
the 1988,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,10,1988-01-01,1988-12-31,ML
"December 31 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,10,1988-12-31,1988-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,12,1970-01-01,1979-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,3,12,1976-01-01,1976-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,15,1995-01-01,1995-12-31,ML
the 1983,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,16,1983-01-01,1983-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,5,16,1991-01-01,1991-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,5,16,1944-01-01,1944-12-31,ML
1978 to 1981,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,16,1978-01-01,1981-12-31,ML
the 1979,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,16,1979-01-01,1979-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1970-01-01,1970-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1994-01-01,1994-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1978-01-01,1978-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1988-01-01,1988-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,2,19,1946-01-01,1946-12-31,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,19,2008-01-01,2008-12-31,ML
