time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1962-01-01,1962-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1963-01-01,1963-12-31,ML
February 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,0,1976-02-01,1976-02-29,ML
1908–1999,CD,YEAR_REGEX_1,TIME,time_reference,1,2,1908-01-01,1999-12-31,ML
November 1951,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,2,1951-11-01,1951-11-30,ML
December 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,2,1953-12-01,1953-12-31,ML
summer 1954,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,2,1954-01-01,1954-12-31,ML
August 1955,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,2,1955-08-01,1955-08-31,ML
March 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,10,2,1956-03-01,1956-03-31,ML
April 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,2,1956-04-01,1956-04-30,ML
August 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,2,1956-08-01,1956-08-31,ML
of 1958,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,2,1958-01-01,1958-12-31,ML
April 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,17,2,1957-04-01,1957-04-30,ML
April 1958,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,18,2,1958-04-01,1958-04-30,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1959-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1962-01-01,1962-12-31,ML
December 1962,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,4,1962-12-01,1962-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,14,4,2001-01-01,2001-12-31,ML
Spring 1965,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,4,1965-01-01,1965-12-31,ML
October 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,4,1966-10-01,1966-10-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1964-01-01,1964-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1964-01-01,1964-12-31,ML
"May 21 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,5,1965-05-21,1965-05-21,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,6,5,1965-01-01,1965-12-31,ML
early 1966,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,5,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,8,5,1967-01-01,1967-12-31,ML
