time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1932,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1932-01-01,1932-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,2,1940-01-01,1949-12-31,ML
around 1890,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4,1890-01-01,1890-12-31,ML
1909,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1909-01-01,1909-12-31,ML
"October 13 , 1909","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,4,1909-10-13,1909-10-13,ML
1924,CD,YEAR_REGEX_1,TIME,time_reference,13,5,1924-01-01,1924-12-31,ML
1927–1937,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1927-01-01,1937-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1927-01-01,1927-12-31,ML
1928–29,CD,YEAR_REGEX_1,TIME,time_reference,3,8,1928-01-01,2023-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,9,8,1932-01-01,1932-12-31,ML
March 1933,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,9,1933-03-01,1933-03-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,4,9,1933-01-01,1933-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,9,1980-01-01,1989-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,7,9,1934-01-01,1934-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,8,9,1935-01-01,1935-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,15,9,1936-01-01,1936-12-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,18,9,1937-01-01,1937-12-31,ML
1938–1949,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1938-01-01,1949-12-31,ML
March 1938,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,11,1938-03-01,1938-03-31,ML
August 1938,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12,1938-08-01,1938-08-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,3,12,1986-01-01,1986-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,4,12,1941-01-01,1941-12-31,ML
1940 and 1941,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,12,1940-01-01,1941-12-31,ML
the 1973,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,12,1973-01-01,1973-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,9,12,1943-01-01,1943-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,13,12,1944-01-01,1944-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,14,12,1944-01-01,1944-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,15,12,1944-01-01,1944-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,16,12,1945-01-01,1945-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1944-01-01,1944-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,3,13,1945-01-01,1945-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,8,13,1947-01-01,1947-12-31,ML
1950–1956,CD,YEAR_REGEX_1,TIME,time_reference,1,14,1950-01-01,1956-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1951-01-01,1951-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,1,15,1952-01-01,1952-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,2,16,1953-01-01,1953-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,4,16,1978-01-01,1978-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,8,16,1954-01-01,1954-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,9,16,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,14,16,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,18,16,1956-01-01,1956-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,24,16,1992-01-01,1992-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,25,16,1964-01-01,1964-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,25,16,1989-01-01,1989-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,1,23,1934-01-01,1934-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,24,1940-01-01,1949-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,24,1940-01-01,1949-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,2,25,1935-01-01,1935-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,28,1940-01-01,1949-12-31,ML
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,28,1920-01-01,1929-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,1,30,1994-01-01,1994-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,32,1989-01-01,1989-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,2,32,1993-01-01,1993-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,4,32,2003-01-01,2003-12-31,ML
1123,CD,YEAR_REGEX_1,TIME,time_reference,4,32,1123-01-01,1123-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,4,32,2017-01-01,2017-12-31,ML
2021,CD,YEAR_REGEX_1,TIME,time_reference,5,32,2021-01-01,2021-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,6,32,2009-01-01,2009-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,38,1978-01-01,1978-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1998-01-01,1998-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,43,1955-01-01,1955-12-31,ML
the following day,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,23,16,1956-11-06,1956-11-06,LLM
two months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,2,1956-11-01,1956-12-31,LLM
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,13,1946-01-01,1950-12-31,LLM
the second half of the 1940s,DT JJ NN IN DT CD,PREFIX_REGEX_1 ORDINAL_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER NUMERAL MODIFIER MODIFIER MODIFIER TIME,time_reference,7,13,1945-07-01,1949-12-31,LLM
late 1940s,VB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,13,13,1945-01-01,1949-12-31,LLM
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,6,20,1940-01-01,1949-12-31,LLM
the late 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,8,8,1927-01-01,1929-12-31,LLM
around 1924–25,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,17,5,1924-01-01,1925-12-31,LLM
early twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,3,5,1920-01-01,1929-12-31,LLM
"October 13 , 1909 – November 5 , 1956","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1909-10-13,1956-11-05,LLM
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,18,5,1909-01-01,1915-12-31,LLM
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,26,1909-01-01,1925-12-31,LLM
that decade,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,1,,,ML
the end of the decade,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,1,2,,,ML
nine years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,4,,,ML
less than a year,JJR IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,14,5,,,ML
a morning,DT NN,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,8,,,ML
hours,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,8,,,ML
August 5,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,10,8,,,ML
five days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,8,,,ML
that night,IN NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,15,8,,,ML
