time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2018,CD,YEAR_REGEX_1,TIME,time_reference,She founded the feminist black metal band Feminazgûl in 2018.,3,0,,68039212,2018-01-01,2018-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Killjoy published What Lies Beneath the Clock Tower, a steampunk interactive novel, in 2011.",1,5,== Career == | === Writing ===,68039212,2011-01-01,2011-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Killjoy published the first of two books in the Danielle Cain series, which features a group of genderqueer, anarchist demon hunters in the American heartland.",2,5,== Career == | === Writing ===,68039212,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,The Lamb Will Slaughter the Lion was nominated for a Shirley Jackson Award in 2017.,5,5,== Career == | === Writing ===,68039212,2017-01-01,2017-12-31,ML
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Killjoy has also edited and written non-fiction works, including the 2009 book Mythmakers & Lawbreakers: Anarchist Writers on Fiction, a collection of interviews with anarchist authors including Ursula K. Le Guin and Alan Moore.",9,5,== Career == | === Writing ===,68039212,2009-01-01,2009-12-31,ML
2007 to 2016,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She also was an editor of SteamPunk Magazine, which was in print from 2007 to 2016.",10,5,== Career == | === Writing ===,68039212,2007-01-01,2016-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Killjoy founded the feminist black metal band Feminazgûl in 2018.,0,7,== Career == | === Music ===,68039212,2018-01-01,2018-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Joined by Laura Beach as lead vocalist and Meredith Yayanos as violinist and theremin player, the band released its first full-length album, No Dawn for Men, in 2020.",2,7,== Career == | === Music ===,68039212,2020-01-01,2020-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,What Lies Beneath the Clock Tower (2011),0,12,== Written works == | === Fiction books ===,68039212,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,The Super-Happy Anarcho Fun Book (2013),0,13,== Written works == | === Fiction books ===,68039212,2013-01-01,2013-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,A Country of Ghosts (2014),0,14,== Written works == | === Fiction books ===,68039212,2014-01-01,2014-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"The Lamb Will Slaughter the Lion (Danielle Cain series #1, 2017)",0,15,== Written works == | === Fiction books ===,68039212,2017-01-01,2017-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"The Barrow Will Send What It May (Danielle Cain series #2, 2018)",0,16,== Written works == | === Fiction books ===,68039212,2018-01-01,2018-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Mythmakers & Lawbreakers: Anarchists Writers on Fiction (editor, 2009)",0,18,== Written works == | === Non-fiction ===,68039212,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,A Steampunk's Guide to the Apocalypse (2012),0,19,== Written works == | === Non-fiction ===,68039212,2012-01-01,2012-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"We Are Many: Reflections on Movement Strategy from Occupation to Liberation (editor, 2012)",0,20,== Written works == | === Non-fiction ===,68039212,2012-01-01,2012-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Take What You Need and Compost the Rest: An Anarchist Introduction to Post-Civilization Theory (2013),0,21,== Written works == | === Non-fiction ===,68039212,2013-01-01,2013-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,Come to Daggers (2020),0,24,== Discography == | === Alsarath ===,68039212,2020-01-01,2020-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"The Age of Men Is Over (EP, 2018)",0,26,== Discography == | === Feminazgûl ===,68039212,2018-01-01,2018-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,No Dawn for Men (2020),0,27,== Discography == | === Feminazgûl ===,68039212,2020-01-01,2020-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,(2010),2,29,== Discography == | === Nomadic War Machine ===,68039212,2010-01-01,2010-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Forever (2018),1,30,== Discography == | === Nomadic War Machine ===,68039212,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,Every Breath Our Last (2019),0,31,== Discography == | === Nomadic War Machine ===,68039212,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,Creatures of the Wind (2020),0,32,== Discography == | === Nomadic War Machine ===,68039212,2020-01-01,2020-12-31,ML
