time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"January 26 , 1924","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1924-01-26,1924-01-26,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1946-01-01,1946-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7,1940-01-01,1949-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,2,7,1957-01-01,1957-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,5,7,1970-01-01,1970-12-31,ML
"December 23 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,15,2007-12-23,2007-12-23,ML
2006-01-31,JJ,YEAR_REGEX_1,TIME,time_reference,2,15,2006-01-31,2006-01-31,ML
1908–2013,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1908-01-01,2013-12-31,ML
"January 26 , 1924 – June 13 , 2016","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1924-01-26,2016-06-13,LLM
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,4,,,ML
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,7,,,ML
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,9,,,ML
