time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
2003,CD,YEAR_REGEX_1,TIME,time_reference,3,1,2003-01-01,2003-12-31,ML
1958 and 1974,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,1,1958-01-01,1974-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,8,1,1958-01-01,1958-12-31,ML
1933–1954,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1933-01-01,1954-12-31,ML
"February 21 , 1933","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1933-02-21,1933-02-21,ML
of 1950,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1950-01-01,1950-12-31,ML
1954–1959,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1954-01-01,1959-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1954-01-01,1954-12-31,ML
the 1952,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,7,1952-01-01,1952-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,5,7,1958-01-01,1958-12-31,ML
February 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,7,1959-02-01,1959-02-28,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,7,1980-01-01,1989-12-31,ML
1959–1964,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1959-01-01,1964-12-31,ML
December 1961,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,9,1961-12-01,1961-12-31,ML
1964–1974,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1964-01-01,1974-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1964-01-01,1964-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,11,1964-01-01,1964-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1967-01-01,1967-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1967-01-01,1967-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,4,13,1968-01-01,1968-12-31,ML
"of April 7 , 1968","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,4,13,1968-04-07,1968-04-07,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,7,13,1969-01-01,1969-12-31,ML
2021,CD,YEAR_REGEX_1,TIME,time_reference,7,13,2021-01-01,2021-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,10,13,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,11,13,1972-01-01,1972-12-31,ML
1974–1993,CD,YEAR_REGEX_1,TIME,time_reference,1,14,1974-01-01,1993-12-31,ML
September 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,15,1970-09-01,1970-09-30,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,6,16,1974-01-01,1974-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,6,16,1978-01-01,1978-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,17,1980-01-01,1989-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1984-01-01,1984-12-31,ML
of 1988,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,18,1988-01-01,1988-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,2,18,1958-01-01,1958-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,4,18,1988-01-01,1988-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,13,18,1991-01-01,1991-12-31,ML
1993–2003,CD,YEAR_REGEX_1,TIME,time_reference,1,19,1993-01-01,2003-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1993-01-01,1993-12-31,ML
"April 21 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,20,2003-04-21,2003-04-21,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,2,28,1958-01-01,1958-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,4,28,1987-01-01,1987-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,28,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,6,28,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,6,28,1966-01-01,1966-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,7,28,1952-01-01,1952-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,7,28,1999-01-01,1999-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,7,28,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,7,28,2004-01-01,2004-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,7,28,2006-01-01,2006-12-31,ML
