time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 11 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kisita Elisabeth Massamba (born December 11, 1990), known by her stage name as Keyliza, DJ Queen of Beats or Q.O.B. is a German singer, dancer, DJ, composer, beatmaker and record producer based in Vancouver, Canada.",0,0,,42731195,1990-12-11,1990-12-11,ML
"December 11 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Massamba was born on December 11, 1990 in Hanau, Germany.",0,2,== Earlier life ==,42731195,1990-12-11,1990-12-11,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001 she started getting piano, singing, jazz dancing & theater lessons at school & gospel choir and also started beatboxing in the school recess and malls where she discovered her passion to create music instrumentals Hip Hop Beats.",4,2,== Earlier life ==,42731195,2001-01-01,2001-12-31,ML
2004–07,CD,YEAR_REGEX_1,TIME,time_reference,2004–07: Warner Music and touring,1,5,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2004-01-01,2023-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, they met the third member and created the group Black Supremes.",0,7,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005 they met the production team Noizemakers, which took the Black Supremes under the new name Sistanova under contract.",1,8,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, the band was signed to Warner Music Group.",2,8,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2006-01-01,2006-12-31,ML
"September 21 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 21, 2007 they released their first single ""Was ist los?"" a dance-R&B song produced by Thomas Troelsen which entered the German Singles Chart at No. 76 and German Urban Charts at No. 24.",0,9,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2007-09-21,2007-09-21,ML
November 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In November 2007 they were the opening act for Barbadian recording artist Rihanna for her European Good Girl Gone Bad Tour in,0,10,== Musical career == | === 2004–07: Warner Music and touring ===,42731195,2007-11-01,2007-11-30,ML
2008–10,CD,YEAR_REGEX_1,TIME,time_reference,"2008–10: Warner Music, album release ===",1,14,"== Musical career == | === 2008–10: Warner Music, album release ===",42731195,2008-01-01,2023-12-31,ML
