time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
11 March 1982,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Dmitry Almazov (Russian: Дми́трий Алма́зов, IPA: [ˈdmʲitrʲɪj ɐlˈmazəf]; born 11 March 1982 in Moscow), mostly known by his stage name Bobina, is a Russian  trance DJ, record producer and radio host.",0,0,,28293180,1982-03-11,1982-03-11,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"• 2008 - The winner of Russian Dance Music Awards as ""Best Russian DJ of 2007"".",0,2,== Accomplishments ==,28293180,2008-01-01,2008-12-31,ML
of 2007,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"• 2008 - The winner of Russian Dance Music Awards as ""Best Russian DJ of 2007"".",0,2,== Accomplishments ==,28293180,2007-01-01,2007-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"2004 ""Catchy!",0,5,== Discography == | === Albums ===,28293180,2004-01-01,2004-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"2011 ""Rocket Ride"" (Maelstrom Records)",0,6,== Discography == | === Albums ===,28293180,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013 ""Same Difference"" (Magik Muzik)",0,7,== Discography == | === Albums ===,28293180,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 ""Speed Breaker"" (Magik Muzik)",0,8,== Discography == | === Albums ===,28293180,2016-01-01,2016-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 ""Targets"" (Uniqode Lab)",0,9,== Discography == | === Albums ===,28293180,2019-01-01,2019-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013 ""Play Fire With Fire"" (with Susana)",0,11,== Discography == | === Singles / extended plays ===,28293180,2013-01-01,2013-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"2014 ""Play Fire With Fire (Remixes)"" (with Susana)",0,12,== Discography == | === Singles / extended plays ===,28293180,2014-01-01,2014-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 ""Weightlessness"" (Magik Muzik)",0,13,== Discography == | === Singles / extended plays ===,28293180,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 ""Mysterious Times"" (with Christina Novelli)",0,14,== Discography == | === Singles / extended plays ===,28293180,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 ""Lost & Found"" (featuring Natalie Gioia)",0,15,== Discography == | === Singles / extended plays ===,28293180,2019-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 ""Saviour"" (with Christina Novelli)",0,16,== Discography == | === Singles / extended plays ===,28293180,2019-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 ""Close Your Eyes"" (Magik Muzik)",0,17,== Discography == | === Singles / extended plays ===,28293180,2019-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 ""Autumn"" (Magik Muzik)",0,18,== Discography == | === Singles / extended plays ===,28293180,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""Russia / China in the House"" (with Atom Panda)",0,19,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""You Belong to Me 2.0"" (with Betsie Larkin)",0,20,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""Warrior"" (with Cari)",0,21,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""Ashes"" (with Sid Sedgwick)",0,22,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,2020,0,23,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""Lost"" (featuring Natalie Gioia)",0,24,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 ""Rising Tide"" (with Roxanne Emery)",0,25,== Discography == | === Singles / extended plays ===,28293180,2020-01-01,2020-12-31,ML
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He has gained global popularity over the years and received support from top artists like Tiesto, Armin van Buuren, Paul Oakenfold, Ferry Corsten, and many others.",3,0,,28293180,,,ML
Autumn,NNP,SEASON_REGEX,TIME,time_reference,"2019 ""Autumn"" (Magik Muzik)",0,18,== Discography == | === Singles / extended plays ===,28293180,,,ML
