time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"January 23 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,0,1986-01-23,1986-01-23,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,1,1960-01-01,1969-12-31,ML
the 1968,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,2,1968-01-01,1968-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,2,2006-01-01,2006-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,2,3,2013-01-01,2013-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,2,3,2017-01-01,2017-12-31,ML
1942 to 2010,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,3,1942-01-01,2010-12-31,ML
"May 3 , 1933","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,5,1933-05-03,1933-05-03,ML
1916–2004,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1916-01-01,2004-12-31,ML
1912–1993,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1912-01-01,1993-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,10,5,1944-01-01,1944-12-31,ML
"June 14 , 1952","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,22,5,1952-06-14,1952-06-14,ML
1953–1961,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1953-01-01,1961-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,9,8,1955-01-01,1955-12-31,ML
March 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,8,1956-03-01,1956-03-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,16,8,1957-01-01,1957-12-31,ML
October 1958,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,18,8,1958-10-01,1958-10-31,ML
"April 24 , 1959","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,20,8,1959-04-24,1959-04-24,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,22,8,1960-01-01,1960-12-31,ML
1962–1966,NNS,YEAR_REGEX_1,TIME,time_reference,1,9,1962-01-01,1966-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1962-01-01,1962-12-31,ML
"October 24 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,10,1962-10-24,1962-10-24,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,2,12,1965-01-01,1965-12-31,ML
1967–1970,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1967-01-01,1970-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,2,14,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,14,1969-01-01,1969-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1969-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,4,15,1969-01-01,1969-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,15,1970-01-01,1979-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1968-01-01,1968-12-31,ML
November 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,17,1967-11-01,1967-11-30,ML
"January 15 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,17,1968-01-15,1968-01-15,ML
1430,CD,YEAR_REGEX_1,TIME,time_reference,7,17,1430-01-01,1430-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,8,17,1970-01-01,1970-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,18,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,18,1970-01-01,1970-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,2,18,1968-01-01,1968-12-31,ML
1970–1975,CD,YEAR_REGEX_1,TIME,time_reference,1,19,1970-01-01,1975-12-31,ML
March 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,20,1970-03-01,1970-03-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1968-01-01,1968-12-31,ML
December 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,20,1970-12-01,1970-12-31,ML
the 1991,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,20,1991-01-01,1991-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1971-01-01,1971-12-31,ML
the 1972,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,21,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,9,21,1973-01-01,1973-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1973-01-01,1973-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,3,22,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,7,22,1976-01-01,1976-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,11,22,1976-01-01,1976-12-31,ML
October 1975,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,22,1975-10-01,1975-10-31,ML
1975–1991,CD,YEAR_REGEX_1,TIME,time_reference,1,23,1975-01-01,1991-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1969-01-01,1969-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1975-01-01,1975-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,24,1977-01-01,1977-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,2,24,1976-01-01,1976-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,2,24,1979-01-01,1979-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,3,24,1976-01-01,1976-12-31,ML
of 1979,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,25,1979-01-01,1979-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,25,1981-01-01,1981-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,7,25,1987-01-01,1987-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,8,25,1984-01-01,1984-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,9,25,1986-01-01,1986-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,10,25,1974-01-01,1974-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,10,25,1968-01-01,1968-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,13,25,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,14,25,1987-01-01,1987-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1988-01-01,1988-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,3,26,1969-01-01,1969-12-31,ML
1991–2006,CD,YEAR_REGEX_1,TIME,time_reference,1,27,1991-01-01,2006-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1992-01-01,1992-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,1,28,1991-01-01,1991-12-31,ML
"June 10 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,29,1991-06-10,1991-06-10,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1,31,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,5,31,1995-01-01,1995-12-31,ML
1998 and 2002,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,31,1998-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,12,31,2003-01-01,2003-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,2,33,2001-01-01,2001-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,33,2002-01-01,2002-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,5,33,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,34,2004-01-01,2004-12-31,ML
"July 6 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,34,2005-07-06,2005-07-06,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,7,34,2006-01-01,2006-12-31,ML
"August 20 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,34,2006-08-20,2006-08-20,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,10,34,2006-01-01,2006-12-31,ML
