time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1924,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1924-01-01,1924-12-31,ML
1899,CD,YEAR_REGEX_1,TIME,time_reference,4,1,1899-01-01,1899-12-31,ML
1900,CD,YEAR_REGEX_1,TIME,time_reference,5,1,1900-01-01,1900-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,2,1960-01-01,1969-12-31,ML
1914 and 1925,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,3,1914-01-01,1925-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1923-01-01,1923-12-31,ML
2 June 1857,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,6,1857-06-02,1857-06-02,ML
1821–1906,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1821-01-01,1906-12-31,ML
1841,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1841-01-01,1841-12-31,ML
1848,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1848-01-01,1848-12-31,ML
1822–1902,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1822-01-01,1902-12-31,ML
1846 to 1885,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,6,1846-01-01,1885-12-31,ML
1877–78,CD,YEAR_REGEX_1,TIME,time_reference,6,7,1877-01-01,1978-12-31,ML
1872,CD,YEAR_REGEX_1,TIME,time_reference,12,7,1872-01-01,1872-12-31,ML
1879,CD,YEAR_REGEX_1,TIME,time_reference,24,7,1879-01-01,1879-12-31,ML
1880,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1880-01-01,1880-12-31,ML
1882,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1882-01-01,1882-12-31,ML
1882,CD,YEAR_REGEX_1,TIME,time_reference,2,8,1882-01-01,1882-12-31,ML
of 1883,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,8,1883-01-01,1883-12-31,ML
1882,CD,YEAR_REGEX_1,TIME,time_reference,7,8,1882-01-01,1882-12-31,ML
13 December 1883,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,8,8,1883-12-13,1883-12-13,ML
April 1884,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,8,1884-04-01,1884-04-30,ML
8 May 1889,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,10,1889-05-08,1889-05-08,ML
14 August 1890,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,11,10,1890-08-14,1890-08-14,ML
September 1890,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,11,1890-09-01,1890-09-30,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,13,11,1891-01-01,1891-12-31,ML
the 1890s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13,1890-01-01,1899-12-31,ML
1892,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1892-01-01,1892-12-31,ML
1896,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1896-01-01,1896-12-31,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1898-01-01,1898-12-31,ML
1892,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1892-01-01,1892-12-31,ML
1897,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1897-01-01,1897-12-31,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,6,13,1898-01-01,1898-12-31,ML
1899,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1899-01-01,1899-12-31,ML
1900,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1900-01-01,1900-12-31,ML
of 1900,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16,1900-01-01,1900-12-31,ML
1901,CD,YEAR_REGEX_1,TIME,time_reference,5,16,1901-01-01,1901-12-31,ML
1902,CD,YEAR_REGEX_1,TIME,time_reference,5,16,1902-01-01,1902-12-31,ML
1901,CD,YEAR_REGEX_1,TIME,time_reference,18,16,1901-01-01,1901-12-31,ML
1901 and 1930,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,17,1901-01-01,1930-12-31,ML
1901,CD,YEAR_REGEX_1,TIME,time_reference,3,17,1901-01-01,1901-12-31,ML
30 June 1902,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,17,1902-06-30,1902-06-30,ML
1905,CD,YEAR_REGEX_1,TIME,time_reference,10,17,1905-01-01,1905-12-31,ML
March 1904,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,17,1904-03-01,1904-03-31,ML
