time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
16 February 1911,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,William Young (born 16 February 1911) and his family lived at 6 Skerryvore Road in the Cranhill district of Glasgow in Scotland.,0,2,== Background ==,12393770,1911-02-16,1911-02-16,ML
1940,CD,YEAR_REGEX_1,TIME,time_reference,"William joined the Royal Air Force in 1940, serving in the Second World War as a flight engine mechanic.",2,2,== Background ==,12393770,1940-01-01,1940-12-31,ML
14 July 1913,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,His wife Margaret (born 14 July 1913; her maiden name was also Young) was a housewife.,4,2,== Background ==,12393770,1913-07-14,1913-07-14,ML
of 1963,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The 'big freeze' of 1963 was the worst winter on record in Scotland with snow eight feet deep.,5,2,== Background ==,12393770,1963-01-01,1963-12-31,ML
31 March 1955,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"15 members of the Young family left Scotland by aeroplane in late June 1963, including fifth child George (6 November 1946 – 22 October 2017) and younger brothers, Malcolm (6 January 1953 – 18 November 2017) and Angus Young (born 31 March 1955).",7,2,== Background ==,12393770,1955-03-31,1955-03-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,"Also aboard were his eldest brother Stephen (24 June 1933 – 1989), his only sister, Margaret Horsburgh (2 May 1935-2019) and brother, William Jr (15 December 1940-2011).: 6–7  Another brother, John (1937 - ?) emigrated to Australia later in 1963.",8,2,== Background ==,12393770,1937-01-01,1937-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Also aboard were his eldest brother Stephen (24 June 1933 – 1989), his only sister, Margaret Horsburgh (2 May 1935-2019) and brother, William Jr (15 December 1940-2011).: 6–7  Another brother, John (1937 - ?) emigrated to Australia later in 1963.",8,2,== Background ==,12393770,1963-01-01,1963-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Later, in 1967, Young formed and played bass in the London-based band Grapefruit, initially called ""the Grapefruit"", with three former members of Tony Rivers and the Castaways, John Perry, Geoff Swettenham, and Pete Swettenham.",1,4,== Career ==,12393770,1967-01-01,1967-12-31,ML
of 1967,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Young was signed as songwriter with Apple Music Publishing Ltd. by Terry Doran, managing director of Apple Publishing, friend of the Beatles, and later manager of Grapefruit, during the summer of 1967.",2,4,== Career ==,12393770,1967-01-01,1967-12-31,ML
1968 and 1969,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Grapefruit received some support from the Beatles and released two albums and several singles during 1968 and 1969.,0,5,== Career ==,12393770,1968-01-01,1969-12-31,ML
17 January 1968,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"The group was launched by the Beatles with a press conference on 17 January 1968, their first single being ""Dear Delilah"".",1,5,== Career ==,12393770,1968-01-17,1968-01-17,ML
February 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,It went to number 21 in the UK singles chart in February 1968.,2,5,== Career ==,12393770,1968-02-01,1968-02-29,ML
late 1969,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"However, the group broke up in late 1969; only Young and Perry remained in the music business, each as a session musician.",5,5,== Career ==,12393770,1969-01-01,1969-12-31,ML
September 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"A song written by Young, ""I'm a Rebel"", was recorded in September 1976 by his brothers' band AC/DC, but was never released.",0,6,== Career ==,12393770,1976-09-01,1976-09-30,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In 1971, he released another single, ""Sha-Sha""/""Universal Party"", under the name Grapefruit with George Young and Harry Vanda.",3,6,== Career ==,12393770,1971-01-01,1971-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Alex wrote a song under the name ""M James"" (his wife's name) called ""California"" which was recorded by his brother George Young's band ""Flash and the Pan"" on their debut self-titled album in 1978.",4,6,== Career ==,12393770,1978-01-01,1978-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"From 1995 until August 1997, Young worked as a music manager with ""Proud and Loud Management"", based in Hamburg.",0,7,== Career ==,12393770,1995-01-01,1995-12-31,ML
August 1997,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"From 1995 until August 1997, Young worked as a music manager with ""Proud and Loud Management"", based in Hamburg.",0,7,== Career ==,12393770,1997-08-01,1997-08-31,ML
4 August 1997,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,He died of lung cancer in Hamburg-Sasel on 4 August 1997.,1,7,== Career ==,12393770,1997-08-04,1997-08-04,ML
