time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1961,CD,YEAR_REGEX_1,TIME,time_reference,3,1,1961-01-01,1961-12-31,ML
"February 25 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,1,1964-02-25,1964-02-25,ML
"March 6 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,1,1964-03-06,1964-03-06,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,6,1,1966-01-01,1966-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,8,1,1971-01-01,1971-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1981-01-01,1981-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1984-01-01,1984-12-31,ML
"June 3 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,4,2016-06-03,2016-06-03,ML
"January 17 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6,1942-01-17,1942-01-17,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,6,6,2018-01-01,2018-12-31,ML
1917–1994,CD,YEAR_REGEX_1,TIME,time_reference,8,6,1917-01-01,1994-12-31,ML
the 1955,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,6,1955-01-01,1955-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,6,7,1954-01-01,1954-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,10,7,1975-01-01,1975-12-31,ML
the 1996,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,14,7,1996-01-01,1996-12-31,ML
"October 29 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,10,1960-10-29,1960-10-29,ML
"March 13 , 1963","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,10,1963-03-13,1963-03-13,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,16,10,1961-01-01,1961-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,17,10,1960-01-01,1960-12-31,ML
February 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,19,10,1957-02-01,1957-02-28,ML
late 1963,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13,1963-01-01,1963-12-31,ML
"February 25 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,13,1964-02-25,1964-02-25,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,21,14,1986-01-01,1986-12-31,ML
