time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 18 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jeanfrançois Prins (born February 18, 1967) is a Belgian jazz guitarist, composer, vocalist and record producer.",0,0,,42699238,1967-02-18,1967-02-18,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Upon his return to Belgium in 2016, he became the CEO of the GAM Records label in 2017.",2,0,,42699238,2016-01-01,2016-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Upon his return to Belgium in 2016, he became the CEO of the GAM Records label in 2017.",2,0,,42699238,2017-01-01,2017-12-31,ML
1988 to 1992,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1988 to 1992, he studied jazz and guitar at the Royal Conservatory of Music, Brussels.",5,2,== Career ==,42699238,1988-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Prins moved to New York City in 1993, he became a part of the contemporary jazz scene, to include vocalist Judy Niemack, who would later become his wife.",6,2,== Career ==,42699238,1993-01-01,1993-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,The two would  divorce in 2016.,8,2,== Career ==,42699238,2016-01-01,2016-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2000, he has worked with the Berlin Jazz Orchestra.",1,3,== Career ==,42699238,2000-01-01,2000-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"El Gaucho (Challenge, 2012) was recorded in New York City, with his NYC trio: Joris Teepe (bass) and Victor Lewis (drums) and tenor saxophonist Rich Perry as guest on specific tracks.",0,6,== Recordings ==,42699238,2012-01-01,2012-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, he was an actor and musician in the Belgian movie Just Friends, which won accolades and nominated for an Oscar as ""Best Foreign Film"".",1,8,== Recordings ==,42699238,1994-01-01,1994-12-31,ML
early 1999,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1999, the French-speaking Belgian television (RTBF) produced a special documentary feature about his international career, both as a musician and educator: Brussels - Berlin – New York - Jeanfrançois Prins.",2,8,== Recordings ==,42699238,1999-01-01,1999-12-31,ML
of 1999,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,It was aired on the worldwide French language channel TV5 in the summer of 1999.,3,8,== Recordings ==,42699238,1999-01-01,1999-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,This was followed with an interviewed in New York City by a RTBF News team during 2006 as a report about the fifth anniversary of September 11.,4,8,== Recordings ==,42699238,2006-01-01,2006-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Jeanfrançois has written original music for movie soundtracks as well as television to include the Discovery Channel in 2000, and the short film Coriolis in 2008.",0,9,== Recordings ==,42699238,2000-01-01,2000-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Jeanfrançois has written original music for movie soundtracks as well as television to include the Discovery Channel in 2000, and the short film Coriolis in 2008.",0,9,== Recordings ==,42699238,2008-01-01,2008-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"New York Stories (GAM, 1991)",0,13,== Discography == | === As leader ===,42699238,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Beauty and the Prince with guests Fred Hersch and Judy Niemack (AMC, 1993, GAM, 2003)",0,14,== Discography == | === As leader ===,42699238,1993-01-01,1993-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Beauty and the Prince with guests Fred Hersch and Judy Niemack (AMC, 1993, GAM, 2003)",0,14,== Discography == | === As leader ===,42699238,2003-01-01,2003-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Live at the Manhattan Jazz Club with guest Lee Konitz (GAM, 1995)",0,15,== Discography == | === As leader ===,42699238,1995-01-01,1995-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"All Around Town with Mike Richmond (musician) and adam Nussbaum, guest Lee Konitz (TCB, 1999)",0,16,== Discography == | === As leader ===,42699238,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Light with Steve Davis (American drummer) (GAM, 2001)",0,17,== Discography == | === As leader ===,42699238,2001-01-01,2001-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"El Gaucho with Victor Lewis, guest Rich Perry  (Challenge, 2012)",0,18,== Discography == | === As leader ===,42699238,2012-01-01,2012-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Avant un Rêve with Charles Loos and Sébastien Walnier (GAM, 2018)",0,19,== Discography == | === As leader ===,42699238,2018-01-01,2018-12-31,ML
