time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"March 18 , 1893","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1893-03-18,1893-03-18,ML
1911,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1911-01-01,1911-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,7,2,1936-01-01,1936-12-31,ML
"March 4 , 1939","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,2,1939-03-04,1939-03-04,ML
the 1926,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,4,1926-01-01,1926-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,9,4,1927-01-01,1927-12-31,ML
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,11,4,1930-01-01,1939-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,12,4,1939-01-01,1939-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1961-01-01,1961-12-31,ML
of 1924–1929,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4,1924-01-01,1929-12-31,LLM
"March 18 , 1893 – March 24 , 1962","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1893-03-18,1962-03-24,LLM
the next three decades,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,7,2,,,ML
20 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,4,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,6,,,ML
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,6,,,ML
