time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1200,CD,YEAR_REGEX_1,TIME,time_reference,Indigo Girls – 1200 Curfews,0,29,== Discography ==,2912610,1200-01-01,1200-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Lou Reed – Ecstasy (2000),0,42,== Discography ==,2912610,2000-01-01,2000-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Lou Reed – The Raven (2003),0,43,== Discography ==,2912610,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Lou Reed - Animal Serenade (2004),0,44,== Discography ==,2912610,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Lou Reed – Spanish Fly – Live in Spain (2005),0,45,== Discography ==,2912610,2005-01-01,2005-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Lou Reed – Sweet Jane – Live in Los Angeles, 2003",0,46,== Discography ==,2912610,2003-01-01,2003-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Lou Reed - Berlin: Live at St. Ann's Warehouse (2007),0,47,== Discography ==,2912610,2007-01-01,2007-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Samuel Claiborne – 'Hurt' (from the album Love, Lust, and Genocide) (2015)",0,58,== Discography ==,2912610,2015-01-01,2015-12-31,ML
of the 1980s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"She was a member of Hoboken, New Jersey's Tiny Lights in the mid-'80s, then went on to play with other musicians especially those associated with the Hoboken underground rock scene of the 1980s and early 1990s, including Silverchair, Bruce Springsteen, Sheryl Crow, Patti Smith, Richard Barone, R.E.M., Indigo Girls, 10,000 Maniacs, Throwing Muses, Kristin Hersh, Lou Reed, Chris Cacavas, Bob Mould, John Lurie's Lounge Lizards, Boo Trundle, Train and many others.",0,1,,2912610,1980-01-01,1989-12-31,LLM
Now,RB,TIMELINE_REGEX,TIME,time_reference,The Grapes of Wrath – Now and Again,0,21,== Discography ==,2912610,,,ML
the Sun,DT NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,Ray LaMontagne – Till the Sun Turns Black,0,35,== Discography ==,2912610,,,ML
Springsteen,NNP,SEASON_REGEX,TIME,time_reference,Bruce Springsteen – The Rising,0,52,== Discography ==,2912610,,,ML
Endless Days,NNP NNP,PREFIX_REGEX_2 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,The Wayfarers - World's Fare (Endless Days) (Tana),0,57,== Discography ==,2912610,,,ML
