time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1954 to 1962,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She was the original female member of The Platters from 1954 to 1962, when the group produced most of their popular singles.",1,0,,8614384,1954-01-01,1962-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"Zola Taylor was a member of The Platters until 1962, when she was replaced by singer Barbara Randolph.",0,2,== Litigation ==,8614384,1962-01-01,1962-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1984, on behalf of Emira Lymon, a lawyer and artists' agent sued to wrest the copyright of Frankie's hit song ""Why Do Fools Fall in Love"" away from the current owner.",2,2,== Litigation ==,8614384,1984-01-01,1984-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,Elizabeth Waters claimed to have married Lymon in 1964 in Virginia.,4,2,== Litigation ==,8614384,1964-01-01,1964-12-31,ML
of 1956,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As Waters' claim went to court, Taylor claimed that she had been sexually active with Lymon as early as the ""Biggest Rock ""n"" Roll Show of 1956"" tour.",6,2,== Litigation ==,8614384,1956-01-01,1956-12-31,ML
around 1965,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She claimed to have married Lymon in Mexicali, Mexico around 1965, but could not produce a marriage license.",7,2,== Litigation ==,8614384,1965-01-01,1965-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In 1990, Taylor was elected to the Rock and Roll Hall of Fame as a member of The Platters.",1,4,"== Accomplishments, death and legacy ==",8614384,1990-01-01,1990-12-31,ML
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Zola Taylor was portrayed by Halle Berry in the 1998 film Why Do Fools Fall in Love.,3,4,"== Accomplishments, death and legacy ==",8614384,1998-01-01,1998-12-31,ML
"March 17 , 1938 – April 30 , 2007","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Zoletta Lynn Taylor (March 17, 1938 – April 30, 2007) was an American singer.",0,0,,8614384,1938-03-17,2007-04-30,LLM
Fall,NNP,SEASON_REGEX,TIME,time_reference,"In 1984, on behalf of Emira Lymon, a lawyer and artists' agent sued to wrest the copyright of Frankie's hit song ""Why Do Fools Fall in Love"" away from the current owner.",2,2,== Litigation ==,8614384,,,ML
Fall,NNP,SEASON_REGEX,TIME,time_reference,Zola Taylor was portrayed by Halle Berry in the 1998 film Why Do Fools Fall in Love.,3,4,"== Accomplishments, death and legacy ==",8614384,,,ML
