time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1890s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,0,1890-01-01,1899-12-31,ML
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,0,1920-01-01,1929-12-31,ML
1880,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1880-01-01,1880-12-31,ML
January 1890,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,3,1890-01-01,1890-01-31,ML
7 December 1892,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,4,1892-12-07,1892-12-07,ML
1909,CD,YEAR_REGEX_1,TIME,time_reference,6,4,1909-01-01,1909-12-31,ML
1896,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1896-01-01,1896-12-31,ML
5 October 1899,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,12,4,1899-10-05,1899-10-05,ML
26 June 1900,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,6,1900-06-26,1900-06-26,ML
the 1920,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,6,1920-01-01,1920-12-31,ML
1926,CD,YEAR_REGEX_1,TIME,time_reference,9,6,1926-01-01,1926-12-31,ML
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,7,1920-01-01,1929-12-31,ML
23 January 1936,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,7,1936-01-23,1936-01-23,ML
1 February 1872 – 23 January 1936,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,,,ML
fourth year,JJ NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,3,,,ML
Three days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,4,,,ML
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,6,,,ML
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,7,,,ML
