time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
25 December 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Paula Seling (Romanian pronunciation: [ˈpa.ula ˈseliŋɡ], born 25 December 1978) is a Romanian singer, songwriter, record producer, DJ, and television personality.",0,0,,16869011,1978-12-25,1978-12-25,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Paula represented Romania in the Eurovision Song Contest 2010, together with Ovidiu Cernăuțeanu, with the song ""Playing with Fire"".",0,2,,16869011,2010-01-01,2010-12-31,ML
October 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Starting October 2011, Seling was a juror and mentor in the Romanian X Factor.",0,3,,16869011,2011-10-01,2011-10-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,In 2011 she collaborated with Al Bano and Plan D.,1,3,,16869011,2011-01-01,2011-12-31,ML
30 May 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"The song, written by Rybak, premiered on 30 May 2012.",1,4,,16869011,2012-05-30,2012-05-30,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, she was chosen by Walt Disney to record the song ""My Spirit Flies"" (""Chiar pot zbura""), for the Pixar Academy Award-winning animation Brave.",0,5,,16869011,2012-01-01,2012-12-31,ML
25 December 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Paula Seling was born in Baia Mare, a city in North Western Romania, on 25 December 1978.",0,7,== Personal life ==,16869011,1978-12-25,1978-12-25,ML
June 1997,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After graduating from the Gheorghe Şincai National College in June 1997, she studied journalism in Bucharest, graduating in 2002.",2,7,== Personal life ==,16869011,1997-06-01,1997-06-30,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating from the Gheorghe Şincai National College in June 1997, she studied journalism in Bucharest, graduating in 2002.",2,7,== Personal life ==,16869011,2002-01-01,2002-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Paula has been married to Radu Bucura since 2005, a friend from her teenage years and the drummer in Dana Nalbaru's band.",2,8,== Personal life ==,16869011,2005-01-01,2005-12-31,ML
