time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1959-01-01,1959-12-31,ML
"October 15 , 1917","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1917-10-15,1917-10-15,ML
1915–2001,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1915-01-01,2001-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,8,5,1949-01-01,1949-12-31,ML
the 1951,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6,1951-01-01,1951-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1950-01-01,1950-12-31,ML
"April 30 , 1953","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,7,1953-04-30,1953-04-30,ML
of 1954,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,7,1954-01-01,1954-12-31,ML
April 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,9,1956-04-01,1956-04-30,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,6,9,1987-01-01,1987-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1960-01-01,1960-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,13,1963-01-01,1963-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,15,1972-01-01,1972-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,15,1969-01-01,1969-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,15,1971-01-01,1971-12-31,ML
August 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16,1976-08-01,1976-08-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,16,1980-01-01,1980-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,1,16,1987-01-01,1987-12-31,ML
of 1988,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,17,1988-01-01,1988-12-31,ML
"August 1 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,18,1998-08-01,1998-08-01,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,19,1950-01-01,1950-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,19,1961-01-01,1961-12-31,ML
the October 1946,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,1,5,1946-10-01,1946-10-31,LLM
"October 15 , 1917 – March 13 , 2009","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1917-10-15,2009-03-13,LLM
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1,,,ML
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,2,2,,,ML
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,3,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,6,5,,,ML
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,7,5,,,ML
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,7,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,3,7,,,ML
moment,NN,TIMELINE_REGEX,TIME,time_reference,5,7,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,8,,,ML
their 1966,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,2,9,,,ML
the next twenty years,DT JJ NN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,6,9,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,7,9,,,ML
10 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,11,,,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,16,,,ML
an overnight,DT JJ,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,17,,,ML
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,17,,,ML
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,1,19,,,ML
