time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Canaan was cataloged in the Rock and Roll Hall of Fame and Museum's Library and Archives.",7,0,,24200278,2015-01-01,2015-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1984, the teenaged Canaan—under the stage name Angel—joined the heavy metal band Equation, who until then had been intent on finding a male lead singer.",0,5,== Life and career == | === Early career ===,24200278,1984-01-01,1984-12-31,ML
1984–1988,CD,YEAR_REGEX_1,TIME,time_reference,"Since her first public appearance, Canaan held over 25 sell-out concerts in the country from 1984–1988, and despite the risks and dangers of warring militias and armies, recorded her songs for radio, and topped the charts in Lebanon.",14,5,== Life and career == | === Early career ===,24200278,1984-01-01,1988-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,Her last concert with Equation was held in 1986.,15,5,== Life and career == | === Early career ===,24200278,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987, Canaan embarked on a solo career, performing her original compositions, such as “To Oblivion and Back”, “Does it Need Some Action”, “A Hard Situation”, “Hey Richie”, and “The Christmas Wish”, all which were radio hits.",0,7,== Life and career == | === Solo career ===,24200278,1987-01-01,1987-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987, Canaan performed to a crowd of 20,000 at the Beirut Rock Festival.",4,7,== Life and career == | === Solo career ===,24200278,1987-01-01,1987-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, she held sell-out concerts for three consecutive nights at Casino du Liban, the last performer to grace its stage until it resumed activity following the end of the Liberation War in 1990.",5,7,== Life and career == | === Solo career ===,24200278,1988-01-01,1988-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, she held sell-out concerts for three consecutive nights at Casino du Liban, the last performer to grace its stage until it resumed activity following the end of the Liberation War in 1990.",5,7,== Life and career == | === Solo career ===,24200278,1990-01-01,1990-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, she left Lebanon and settled in Zurich, Switzerland, where she became a naturalized Swiss citizen.",1,9,== Life and career == | === International success ===,24200278,1989-01-01,1989-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In 1990, she was interviewed by Radio Z in Zurich, where her songs received airplay.",3,9,== Life and career == | === International success ===,24200278,1990-01-01,1990-12-31,ML
