time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"September 4 , 1905","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1905-09-04,1905-09-04,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1935-01-01,1935-12-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1937-01-01,1937-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1939-01-01,1939-12-31,ML
1938,CD,YEAR_REGEX_1,TIME,time_reference,11,2,1938-01-01,1938-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,13,2,1939-01-01,1939-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1947-01-01,1947-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1956-01-01,1956-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1946-01-01,1946-12-31,ML
May 1964,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,3,1964-05-01,1964-05-31,ML
"Sunday , June 7","NNP , NNP CD",WEEK_REGEX COMMA_REGEX MONTH_REGEX DIGIT_REGEX_1,TIME MODIFIER TIME NUMERAL,time_reference,5,3,2023-06-07,2023-06-07,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1976-01-01,1976-12-31,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7,2008-01-01,2008-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1941-01-01,1941-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1955-01-01,1955-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1975-01-01,1975-12-31,ML
2805,CD,YEAR_REGEX_1,TIME,time_reference,0,11,2805-01-01,2805-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1982-01-01,1982-12-31,ML
1905–1964,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1905-01-01,1964-12-31,ML
2810,CD,YEAR_REGEX_1,TIME,time_reference,1,12,2810-01-01,2810-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1984-01-01,1984-12-31,ML
1936–1951,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1936-01-01,1951-12-31,ML
2827,CD,YEAR_REGEX_1,TIME,time_reference,1,13,2827-01-01,2827-12-31,ML
"September 4 , 1905 – June 7 , 1964","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1905-09-04,1964-06-07,LLM
September 3 and 13,NNP CD CC CD,MONTH_REGEX DIGIT_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,TIME NUMERAL MODIFIER NUMERAL,time_reference,0,2,,,ML
90–91 A 1927,CD DT CD,DIGIT_REGEX_1 INARTICLE_REGEX YEAR_REGEX_1,NUMERAL MODIFIER TIME,,9,2,,,ML
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,12,2,,,ML
Nightmare,NNP,DAY_TIME_REGEX,TIME,time_reference,0,3,,,ML
annually,RB,PERIOD_REGEX,TIME,time_reference,3,3,,,ML
Around 2 a.m.,IN CD NN,PREFIX_REGEX_1 DIGIT_REGEX_1 HALFDAY_REGEX_1,MODIFIER NUMERAL TIME,time_reference,5,3,,,ML
the following day,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,3,,,ML
