time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1961,CD,YEAR_REGEX_1,TIME,time_reference,"His biggest success came with his recording of ""Baby Sittin' Boogie"" (1961), which peaked at No. 6 on the Billboard Hot 100.",1,0,,14886303,1961-01-01,1961-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"the record tends to be regarded as a double-A-side), became a crossover hit in the US in 1961, peaking at No. 6 on the Billboard Hot 100, No. 27 R&B, and No. 28 Country.",5,2,== Career ==,14886303,1961-01-01,1961-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Later in the 1960s, he was involved with a band called Carp (including actor Gary Busey and songwriter Daniel Moore), who released one album on Epic Records in 1969.",10,2,== Career ==,14886303,1960-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Later in the 1960s, he was involved with a band called Carp (including actor Gary Busey and songwriter Daniel Moore), who released one album on Epic Records in 1969.",10,2,== Career ==,14886303,1969-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"After a stint as one third of the group Hamilton Streetcar (with John Boylan of ""Appletree Theatre"" fame, and original group member Ralph Plummer—the group was originally named on behalf of former member John Burge, aka Ian Hamilton) which in 1969 recorded a self-titled album for Dot Records (Dot DLP25939), he also did recording sessions in Tulsa, Oklahoma, with former Beach Boy David Marks, but these were never issued.",11,2,== Career ==,14886303,1969-01-01,1969-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Marks, Clifford, and Moore reunited in the 1990s and released an album called Work Tapes; Marks and Clifford continued to tour together along with Clifford's two sons until 1997.",0,3,== Career ==,14886303,1990-01-01,1999-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Marks, Clifford, and Moore reunited in the 1990s and released an album called Work Tapes; Marks and Clifford continued to tour together along with Clifford's two sons until 1997.",0,3,== Career ==,14886303,1997-01-01,1997-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999, Beck sampled an early Clifford tune, ""I See, I Am"", in the single ""Milk and Honey"" for his Midnite Vultures album.",0,4,== Career ==,14886303,1999-01-01,1999-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, the 28-track CD More Than Just Babysittin': Complete Recordings 1958–1967 was released.",0,5,== Career ==,14886303,2003-01-01,2003-12-31,ML
1958–1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, the 28-track CD More Than Just Babysittin': Complete Recordings 1958–1967 was released.",0,5,== Career ==,14886303,1958-01-01,1967-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, the rap duo Method Man & Redman released the track ""Four Minutes to Lock Down"" (feat.",0,6,== Career ==,14886303,2009-01-01,2009-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Clifford reformed the band he had started with his two sons, Reese and John, along with Guido Bryant on guitar, Jon Greathouse on keyboards, and Zach Mathews on harmonica, and recorded and released a new CD, Bright Lights Shine, now available at CD Baby, iTunes and amazon.com.",0,7,== Career ==,14886303,2011-01-01,2011-12-31,ML
"January 26 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Clifford died on January 26, 2018, at the age of 76, from complications of influenza.",0,10,== Death ==,14886303,2018-01-26,2018-01-26,ML
"October 8 , 1941 – January 26 , 2018","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Reese Francis Clifford III (October 8, 1941 – January 26, 2018), known professionally as Buzz Clifford, was an American pop singer and songwriter.",0,0,,14886303,1941-10-08,2018-01-26,LLM
nowhere,RB,TIMELINE_REGEX,TIME,time_reference,"Clifford's fame was short-lived, however; further singles went nowhere (a remake of Kay Kyser's ""Three Little Fishies"" reached No. 102) and Clifford soon found himself without a recording contract.",8,2,== Career ==,14886303,,,ML
Am,VBP,HALFDAY_REGEX_1,TIME,,"In 1999, Beck sampled an early Clifford tune, ""I See, I Am"", in the single ""Milk and Honey"" for his Midnite Vultures album.",0,4,== Career ==,14886303,,,ML
Four Minutes,CD NNPS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"In 2009, the rap duo Method Man & Redman released the track ""Four Minutes to Lock Down"" (feat.",0,6,== Career ==,14886303,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"In 2011, Clifford reformed the band he had started with his two sons, Reese and John, along with Guido Bryant on guitar, Jon Greathouse on keyboards, and Zach Mathews on harmonica, and recorded and released a new CD, Bright Lights Shine, now available at CD Baby, iTunes and amazon.com.",0,7,== Career ==,14886303,,,ML
