time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"February 20 , 1920","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1920-02-20,1920-02-20,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1941-01-01,1941-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1946-01-01,1946-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,2,10,1947-01-01,1947-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1956-01-01,1956-12-31,ML
"August , 1955","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,4,11,1955-08-16,1955-08-16,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1957-01-01,1957-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1961-01-01,1961-12-31,ML
Around 1962,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16,1962-01-01,1962-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1962-01-01,1962-12-31,ML
"September 15 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,18,1970-09-15,1970-09-15,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1963-01-01,1963-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,19,1966-01-01,1966-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1985-01-01,1985-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1958-01-01,1958-12-31,ML
1176,CD,YEAR_REGEX_1,TIME,time_reference,2,22,1176-01-01,1176-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1959-01-01,1959-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1983-01-01,1983-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,28,2000-01-01,2000-12-31,ML
"February 20 , 1920 – April 13 , 1989","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1920-02-20,1989-04-13,LLM
today,NN,TIMELINE_REGEX,TIME,time_reference,0,2,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,4,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,7,4,,,ML
1946-1957,CD,YEAR_REGEX_1,TIME,time_reference,1,9,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,5,10,,,ML
6050 Sunset,CD NNP,DIGIT_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,0,13,,,ML
6000 Sunset,CD NNP,DIGIT_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,0,15,,,ML
month,NN,TIME_UNIT_REGEX,TIME,time_reference,4,16,,,ML
Less than a year,JJR IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,2,18,,,ML
hours,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,25,,,ML
