time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1964,CD,YEAR_REGEX_1,TIME,time_reference,David Guy Parsons (born 1964) is a British rock musician who is best known as the original bassist for English grunge band Bush.,0,0,,19315955,1964-01-01,1964-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Parsons met up in 1992 with lead singer, Gavin Rossdale, guitarist Nigel Pulsford, and drummer Robin Goodridge to form Bush.",1,2,== Life and career ==,19315955,1992-01-01,1992-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,He stayed with the band until their breakup in 2002.,2,2,== Life and career ==,19315955,2002-01-01,2002-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"When Bush reformed in 2010, Parsons decided not to rejoin.",3,2,== Life and career ==,19315955,2010-01-01,2010-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Parsons has been in a relationship with girlfriend Sarah Chope since 1994.,0,4,== Personal life ==,19315955,1994-01-01,1994-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,Time Was Right (1984),0,7,== Discography == | === With The Partisans ===,19315955,1984-01-01,1984-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,Pop Art (1988),0,9,== Discography == | === With Transvision Vamp ===,19315955,1988-01-01,1988-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,Velveteen (1989),0,10,== Discography == | === With Transvision Vamp ===,19315955,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,Little Magnets Versus the Bubble of Babble (1991),0,11,== Discography == | === With Transvision Vamp ===,19315955,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Sixteen Stone (1994),0,13,== Discography == | === With Bush ===,19315955,1994-01-01,1994-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Razorblade Suitcase (1996),0,14,== Discography == | === With Bush ===,19315955,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Deconstructed (1997),0,15,== Discography == | === With Bush ===,19315955,1997-01-01,1997-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,The Science of Things (1999),0,16,== Discography == | === With Bush ===,19315955,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Golden State (2001),0,17,== Discography == | === With Bush ===,19315955,2001-01-01,2001-12-31,ML
