time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"September 30 , 1933","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1933-09-30,1933-09-30,ML
1918–2003,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1918-01-01,2003-12-31,ML
1924–deceased,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1924-01-01,,ML
1929–1992,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1929-01-01,1992-12-31,ML
1931–2012,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1931-01-01,2012-12-31,ML
1920–2005,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1920-01-01,2005-12-31,ML
1922–2007,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1922-01-01,2007-12-31,ML
1927–2003,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1927-01-01,2003-12-31,ML
1938,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1938-01-01,1938-12-31,ML
March 1952,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,4,1952-03-01,1952-03-31,ML
1938,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1938-01-01,1938-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1963-01-01,1963-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,5,9,1967-01-01,1967-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,6,9,1969-01-01,1969-12-31,ML
July and August 1969,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,6,9,1969-07-01,1969-08-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1963-01-01,1963-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1967-01-01,1967-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,6,11,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,7,11,1972-01-01,1972-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,8,11,1975-01-01,1975-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,9,11,1977-01-01,1977-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,10,11,1979-01-01,1979-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,11,11,1979-01-01,1979-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,12,11,1980-01-01,1980-12-31,ML
October 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,13,1963-10-01,1963-10-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1972-01-01,1972-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1972-01-01,1972-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1974-01-01,1974-12-31,ML
early 1975,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,14,1975-01-01,1975-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,14,1971-01-01,1971-12-31,ML
1975 and 1976,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,14,1975-01-01,1976-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,14,1980-01-01,1989-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,2,16,1998-01-01,1998-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,3,16,1987-01-01,1987-12-31,ML
early 1989,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,16,1989-01-01,1989-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,6,16,1992-01-01,1992-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,17,2006-01-01,2006-12-31,ML
