time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1959-01-01,1959-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1959-01-01,1959-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1971-01-01,1971-12-31,ML
1905–1984,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1905-01-01,1984-12-31,ML
1909–1983,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1909-01-01,1983-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1947-01-01,1947-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1949-01-01,1949-12-31,ML
"April 18 , 1952","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,5,1952-04-18,1952-04-18,ML
December 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,5,1953-12-01,1953-12-31,ML
March 1955,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,5,1955-03-01,1955-03-31,ML
March 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,5,1957-03-01,1957-03-31,ML
May 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,6,1957-05-01,1957-05-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,5,6,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1959-01-01,1959-12-31,ML
August 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,8,1959-08-01,1959-08-31,ML
January 1960,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,8,1960-01-01,1960-01-31,ML
November 1958,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,9,1958-11-01,1958-11-30,ML
January 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,9,1959-01-01,1959-01-31,ML
1936–2004,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1936-01-01,2004-12-31,ML
1955–2010,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1955-01-01,2010-12-31,ML
1959–2013,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1959-01-01,2013-12-31,ML
April 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,11,1959-04-01,1959-04-30,ML
January 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12,2007-01-01,2007-01-31,ML
December 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,14,12,2008-12-01,2008-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,15,12,2013-01-01,2013-12-31,ML
