time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
23 September 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1944-09-23,1944-09-23,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,3,0,2001-01-01,2001-12-31,ML
23 September 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2,1944-09-23,1944-09-23,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1969-01-01,1969-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,5,2,1980-01-01,1980-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1971-01-01,1971-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,5,1970-01-01,1979-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,5,5,2011-01-01,2011-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,6,5,2003-01-01,2003-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,7,5,2001-01-01,2001-12-31,ML
1918,CD,YEAR_REGEX_1,TIME,time_reference,7,5,1918-01-01,1918-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,6,1990-01-01,1999-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,2,7,1986-01-01,1986-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,8,2000-01-01,2000-12-31,ML
May 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,8,2009-05-01,2009-05-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1985-01-01,1985-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,2,10,2009-01-01,2009-12-31,ML
25 January 1987,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,14,1987-01-25,1987-01-25,ML
May 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,14,2001-05-01,2001-05-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1980-01-01,1980-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1981-01-01,1981-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1960-01-01,1960-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1982-01-01,1982-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1984-01-01,1984-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1986-01-01,1986-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1988-01-01,1988-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1990-01-01,1990-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1993-01-01,1993-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1997-01-01,1997-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1999-01-01,1999-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,29,2002-01-01,2002-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,30,2005-01-01,2005-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,31,2009-01-01,2009-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,32,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,33,2016-01-01,2016-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1977-01-01,1977-12-31,ML
February 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,35,1977-02-01,1977-02-28,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,36,1982-01-01,1982-12-31,ML
of 1977,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,36,1977-01-01,1977-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,37,1982-01-01,1982-12-31,ML
May 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,37,1977-05-01,1977-05-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,38,1982-01-01,1982-12-31,ML
May 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,38,1977-05-01,1977-05-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1985-01-01,1985-12-31,ML
August 1984,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,39,1984-08-01,1984-08-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,40,1994-01-01,1994-12-31,ML
31 July 1993,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,40,1993-07-31,1993-07-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,41,2005-01-01,2005-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,41,1985-01-01,1985-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,42,2009-01-01,2009-12-31,ML
1 March 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,42,2009-03-01,2009-03-01,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,44,1986-01-01,1986-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,45,1990-01-01,1990-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,46,1992-01-01,1992-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,47,1992-01-01,1992-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,48,1994-01-01,1994-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,49,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,50,2001-01-01,2001-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,51,2005-01-01,2005-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,52,2010-01-01,2010-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,55,2018-01-01,2018-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,59,2007-01-01,2007-12-31,ML
2 April 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,59,2007-04-02,2007-04-02,ML
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1,,,ML
eight years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,2,2,,,ML
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,4,,,ML
Today,NNP,TIMELINE_REGEX,TIME,time_reference,0,6,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,2,6,,,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,0,7,,,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,3,7,,,ML
every three years,DT CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,10,,,ML
a Saturday Night,DT NNP NNP,INARTICLE_REGEX WEEK_REGEX DAY_TIME_REGEX,MODIFIER TIME TIME,time_reference,3,10,,,ML
Easter 2011,NNP CD,HOLIDAY_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12,,,ML
June,NNP,MONTH_REGEX,TIME,time_reference,1,14,,,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,0,17,,,ML
February,NNP,MONTH_REGEX,TIME,time_reference,2,37,,,ML
February,NNP,MONTH_REGEX,TIME,time_reference,2,38,,,ML
of Years,IN NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,49,,,ML
