time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1964 to 1970,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0,1964-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1970-01-01,1970-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,6,0,2001-01-01,2001-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,5,2,1960-01-01,1960-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,2,1950-01-01,1959-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,8,2,1960-01-01,1960-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6,1940-01-01,1949-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,6,7,1963-01-01,1963-12-31,ML
1963–70,CD,YEAR_REGEX_1,TIME,time_reference,24,7,1963-01-01,2070-12-31,ML
the 1967,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,9,1967-01-01,1967-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,13,2016-01-01,2016-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1994-01-01,1994-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,15,2014-01-01,2014-12-31,ML
August 1997,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16,1997-08-01,1997-08-31,ML
March 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,17,1994-03-01,1994-03-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,1,18,2009-01-01,2009-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,19,2003-01-01,2003-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,21,2010-01-01,2010-12-31,ML
"February 22 , 1940 – July 18 , 2016","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1940-02-22,2016-07-18,LLM
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,24,7,,,ML
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,0,16,,,ML
