time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"November 3 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Heo Young-saeng (Korean: 허영생; born: November 3, 1986) is a South Korean entertainer and the main vocalist of boyband SS501.",0,0,,22003764,1986-11-03,1986-11-03,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Heo left DSP Media, who managed him as part of SS501, and moved to B2M Entertainment, with bandmate Kim Kyu-jong, to pursue his solo career.",0,1,,22003764,2010-01-01,2010-12-31,ML
May 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,His debut album as a soloist entitled Let It Go was released in May 2011.,1,1,,22003764,2011-05-01,2011-05-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Heo played his first acting role in KBS2's sitcom I Need A Fairy.",3,1,,22003764,2012-01-01,2012-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Heo has performed in musicals as well: he debuted in The Three Musketeers, playing the role of D'Artagnan during 2011, and appeared in 2013, the Summer Snow musical.",4,1,,22003764,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Heo has performed in musicals as well: he debuted in The Three Musketeers, playing the role of D'Artagnan during 2011, and appeared in 2013, the Summer Snow musical.",4,1,,22003764,2013-01-01,2013-12-31,ML
"October 31 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 31, 2013, Heo started his mandatory, 21-month military service as a police officer.",0,2,,22003764,2013-10-31,2013-10-31,ML
"July 30 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He completed his military service on July 30, 2015.",1,2,,22003764,2015-07-30,2015-07-30,ML
December 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2015, Heo returned to theater to play the role of Han Min-ho in the musical Haru.",3,2,,22003764,2015-12-01,2015-12-31,ML
January 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2016, Heo reunited with Kim Kyu-jong and Kim Hyung-jun and grouped as Double S 301.",6,2,,22003764,2016-01-01,2016-01-31,ML
"February 16 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The group released an album entitled Eternal 5 on February 16, 2016, followed by a Japanese album entitled Eternal S on April 20, 2016.",8,2,,22003764,2016-02-16,2016-02-16,ML
"April 20 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The group released an album entitled Eternal 5 on February 16, 2016, followed by a Japanese album entitled Eternal S on April 20, 2016.",8,2,,22003764,2016-04-20,2016-04-20,ML
"November 3 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Heo Young-Saeng was born on November 3, 1986 in Gochang County Jeollabuk-do, South Korea.",0,5,== Career == | === Early life ===,22003764,1986-11-03,1986-11-03,ML
