time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"June 13 , 1932","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1932-06-13,1932-06-13,ML
July 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,1,2016-07-01,2016-07-31,ML
the 1983,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,2,1983-01-01,1983-12-31,ML
"June 13 , 1932","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1932-06-13,1932-06-13,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1950-01-01,1950-12-31,ML
1960 to 1964,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,7,1960-01-01,1964-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1967-01-01,1967-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,1,10,2015-01-01,2015-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,2,10,2018-01-01,2018-12-31,ML
"March 3 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,10,2006-03-03,2006-03-03,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,4,10,2013-01-01,2013-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1995-01-01,1995-12-31,ML
"April 10 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,13,2010-04-10,2010-04-10,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1958-01-01,1958-12-31,ML
"December 19 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,23,2006-12-19,2006-12-19,ML
the four decades,DT CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,1,1,1989-01-01,2029-12-31,LLM
38 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,10,1983-01-01,2021-12-31,LLM
a 1954,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1954-01-01,1954-12-31,LLM
moments,NNS,TIMELINE_REGEX,TIME,time_reference,0,2,,,ML
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,12,,,ML
weekend,NN,TIME_UNIT_REGEX,TIME,time_reference,1,13,,,ML
