time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"December 10 , 1913","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1913-12-10,1913-12-10,ML
"January 28 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1976-01-28,1976-01-28,ML
1932 to 1937,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,2,1932-01-01,1937-12-31,ML
1937 to 1939,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,2,1937-01-01,1939-12-31,ML
1939 to 1940,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,2,1939-01-01,1940-12-31,ML
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1940-01-01,1940-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1942-01-01,1942-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1946-01-01,1946-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1949-01-01,1949-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1963-01-01,1963-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1974-01-01,1974-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1959-01-01,1959-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1959-01-01,1959-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1970-01-01,1970-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1974-01-01,1974-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1964-01-01,1964-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,18,1968-01-01,1968-12-31,ML
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1940-01-01,1940-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1942-01-01,1942-12-31,ML
1944–1946,CD,YEAR_REGEX_1,TIME,time_reference,1,22,1944-01-01,1946-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1956-01-01,1956-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1956-01-01,1956-12-31,ML
