time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
22 June 1937,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Christopher Percy Gordon Blackwell (born 22 June 1937) is an English businessman and former record producer, and the founder of Island Records, which has been called ""one of Britain's great independent labels"".",0,0,,1189347,1937-06-22,1937-06-22,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"According to the Rock and Roll Hall of Fame, to which Blackwell was inducted in 2001, he is ""the single person most responsible for turning the world on to reggae music.",1,0,,1189347,2001-01-01,2001-12-31,ML
22 May 1959,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"""Forming Island Records in Jamaica on 22 May 1959, aged 22, Blackwell was among the first to record the Jamaican popular music that eventually became known as ska.",2,0,,1189347,1959-05-22,1959-05-22,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"Returning to Britain in 1962, he sold records from the back of his car to the Jamaican community.",3,0,,1189347,1962-01-01,1962-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"He has produced many seminal albums, including Marley's Catch A Fire and Uprising, and The B-52's' self-titled debut album in 1979.",5,0,,1189347,1979-01-01,1979-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, Blackwell was sailing off Hellshire Beach when his boat ran aground on a coral reef.",3,4,== Childhood ==,1189347,1958-01-01,1958-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Only in his early 20s, Blackwell formed Island Records in 1958 with a start-up investment of $10,000 provided by his parents.",0,6,== Career ==,1189347,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell began recording Jamaican popular music in 1959, achieving a number one hit there with Laurel Aitken's ""Boogie in my Bones/Little Sheila"".",5,6,== Career ==,1189347,1959-01-01,1959-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"In 1961, Blackwell acted as a location scout and production assistant for the Bond film Dr. No (1962).",6,6,== Career ==,1189347,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1961, Blackwell acted as a location scout and production assistant for the Bond film Dr. No (1962).",6,6,== Career ==,1189347,1962-01-01,1962-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"By 1962, the fledgling record producer had released 26 singles and two albums on Island.",9,6,== Career ==,1189347,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"In 1964, he produced Small's cover of a 1956 Barbie Gaye song ""My Boy Lollipop"" which was one of the first songs recorded in the ska style.",13,6,== Career ==,1189347,1964-01-01,1964-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"For Toots and the Maytals, the group that introduced the term ""reggae"" in song with their single ""Do the Reggay"" (1968), Chris Blackwell was the one who decided on the line-up of the group before introducing them to an international audience.",6,10,== Career ==,1189347,1968-01-01,1968-12-31,ML
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2016, Jackie Jackson described the formation of the group in a radio interview for Kool 97 FM Jamaica.",8,10,== Career ==,1189347,2016-11-01,2016-11-30,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,And then we hit the road in 1975...,12,11,== Career ==,1189347,1975-01-01,1975-12-31,ML
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Blackwell appeared in the 2011 documentary Reggae Got Soul: The Story of Toots and the Maytals which was featured on BBC and described as ""The untold story of one of the most influential artists ever to come out of Jamaica"".",5,12,== Career ==,1189347,2011-01-01,2011-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Eventually, Island moved into movies and released The Harder They Come (1972) in the UK, which featured Jimmy Cliff.",6,12,== Career ==,1189347,1972-01-01,1972-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"In 1977, Blackwell built Compass Point Studios in Nassau, Bahamas as a recording home for his acts and other artists.",8,12,== Career ==,1189347,1977-01-01,1977-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Without a signed contract, Blackwell advanced money to The Wailers for their first Island album, displaying the trust which stemmed from his 1958 beach rescue by Rastas.",1,13,== Career ==,1189347,1958-01-01,1958-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell sold his stake in Island in 1989, eventually resigning from the company in 1997.",0,20,== Career ==,1189347,1989-01-01,1989-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell sold his stake in Island in 1989, eventually resigning from the company in 1997.",0,20,== Career ==,1189347,1997-01-01,1997-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, Blackwell was at the centre of celebrations held in London for Island's fiftieth anniversary.",1,20,== Career ==,1189347,2009-01-01,2009-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Each of Blackwell's companies was eventually sold to PolyGram and, in 1998, were part of the Universal Music Group conglomerate, but Blackwell left with a unique reputation for looking after artists as diverse as Bob Marley, U2, Cat Stevens, Grace Jones, Steve Winwood, Melissa Etheridge, Tom Waits, The Cranberries, Richard Thompson and PJ Harvey.",2,20,== Career ==,1189347,1998-01-01,1998-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,In 2001 Blackwell was inducted into the Rock and Roll Hall of Fame and bestowed the Ahmet Ertegun Award.,2,21,== Career ==,1189347,2001-01-01,2001-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell currently runs Island Outpost, which he set up to operate and market a group of elite resorts in Jamaica, including Strawberry Hill in the Blue Mountains (where Marley recovered after being shot in 1976), The Caves in Negril, and GoldenEye Hotel & Resort in Oracabessa.",3,23,== Other activities ==,1189347,1976-01-01,1976-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Among these are Island ACTS, the Oracabessa Foundation, the Oracabessa Bay Fish Sanctuary, the Mary Vinson Blackwell Foundation (established in honour of his late wife to whom he was married from 1998 till 2009), and the Jamaican Conservation Trust.",1,24,== Other activities ==,1189347,1998-01-01,1998-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Among these are Island ACTS, the Oracabessa Foundation, the Oracabessa Bay Fish Sanctuary, the Mary Vinson Blackwell Foundation (established in honour of his late wife to whom he was married from 1998 till 2009), and the Jamaican Conservation Trust.",1,24,== Other activities ==,1189347,2009-01-01,2009-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Blackwell launched the Goldeneye Film Festival, which ran for 3 years.",0,25,== Other activities ==,1189347,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, the Order of Jamaica was bestowed upon Blackwell for philanthropy and outstanding contribution to the entertainment industry.",2,25,== Other activities ==,1189347,2004-01-01,2004-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell revisited his family's legacy in Jamaica's banana, coconut, and rum export industries in 2009, when, at the age of 72 years, he introduced his own brand of rum, ""Blackwell Black Gold"", onto the market.",3,25,== Other activities ==,1189347,2009-01-01,2009-12-31,ML
April 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 2009, the UK magazine Music Week named Blackwell the most influential figure in the last 50 years of the British music industry.",5,25,== Other activities ==,1189347,2009-04-01,2009-04-30,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,Dr. No (1962) - Henchman jumping off dock into water (uncredited),0,27,== Filmography ==,1189347,1962-01-01,1962-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Sawyer, Thomas (2005).",0,30,== Bibliography ==,1189347,2005-01-01,2005-12-31,ML
